,0,country_code
2022-06-01 00:00:00+02:00,220.0,DK_1
2022-06-01 01:00:00+02:00,207.45,DK_1
2022-06-01 02:00:00+02:00,199.09,DK_1
2022-06-01 03:00:00+02:00,182.53,DK_1
2022-06-01 04:00:00+02:00,182.28,DK_1
2022-06-01 05:00:00+02:00,198.95,DK_1
2022-06-01 06:00:00+02:00,230.0,DK_1
2022-06-01 07:00:00+02:00,249.68,DK_1
2022-06-01 08:00:00+02:00,246.36,DK_1
2022-06-01 09:00:00+02:00,228.82,DK_1
2022-06-01 10:00:00+02:00,211.8,DK_1
2022-06-01 11:00:00+02:00,206.6,DK_1
2022-06-01 12:00:00+02:00,189.38,DK_1
2022-06-01 13:00:00+02:00,184.48,DK_1
2022-06-01 14:00:00+02:00,184.86,DK_1
2022-06-01 15:00:00+02:00,180.04,DK_1
2022-06-01 16:00:00+02:00,181.6,DK_1
2022-06-01 17:00:00+02:00,199.71,DK_1
2022-06-01 18:00:00+02:00,229.92,DK_1
2022-06-01 19:00:00+02:00,251.98,DK_1
2022-06-01 20:00:00+02:00,257.71,DK_1
2022-06-01 21:00:00+02:00,262.6,DK_1
2022-06-01 22:00:00+02:00,250.0,DK_1
2022-06-01 23:00:00+02:00,230.33,DK_1
2022-06-02 00:00:00+02:00,191.0,DK_1
2022-06-02 01:00:00+02:00,172.21,DK_1
2022-06-02 02:00:00+02:00,168.98,DK_1
2022-06-02 03:00:00+02:00,161.62,DK_1
2022-06-02 04:00:00+02:00,147.98,DK_1
2022-06-02 05:00:00+02:00,148.39,DK_1
2022-06-02 06:00:00+02:00,193.26,DK_1
2022-06-02 07:00:00+02:00,223.1,DK_1
2022-06-02 08:00:00+02:00,218.13,DK_1
2022-06-02 09:00:00+02:00,188.76,DK_1
2022-06-02 10:00:00+02:00,170.14,DK_1
2022-06-02 11:00:00+02:00,160.58,DK_1
2022-06-02 12:00:00+02:00,156.9,DK_1
2022-06-02 13:00:00+02:00,145.42,DK_1
2022-06-02 14:00:00+02:00,144.0,DK_1
2022-06-02 15:00:00+02:00,147.88,DK_1
2022-06-02 16:00:00+02:00,158.13,DK_1
2022-06-02 17:00:00+02:00,166.19,DK_1
2022-06-02 18:00:00+02:00,179.2,DK_1
2022-06-02 19:00:00+02:00,175.6,DK_1
2022-06-02 20:00:00+02:00,174.97,DK_1
2022-06-02 21:00:00+02:00,175.08,DK_1
2022-06-02 22:00:00+02:00,173.35,DK_1
2022-06-02 23:00:00+02:00,170.6,DK_1
2022-06-03 00:00:00+02:00,175.56,DK_1
2022-06-03 01:00:00+02:00,162.79,DK_1
2022-06-03 02:00:00+02:00,157.09,DK_1
2022-06-03 03:00:00+02:00,159.29,DK_1
2022-06-03 04:00:00+02:00,161.37,DK_1
2022-06-03 05:00:00+02:00,161.43,DK_1
2022-06-03 06:00:00+02:00,209.83,DK_1
2022-06-03 07:00:00+02:00,215.13,DK_1
2022-06-03 08:00:00+02:00,199.98,DK_1
2022-06-03 09:00:00+02:00,185.15,DK_1
2022-06-03 10:00:00+02:00,175.65,DK_1
2022-06-03 11:00:00+02:00,161.85,DK_1
2022-06-03 12:00:00+02:00,158.04,DK_1
2022-06-03 13:00:00+02:00,150.23,DK_1
2022-06-03 14:00:00+02:00,150.01,DK_1
2022-06-03 15:00:00+02:00,149.33,DK_1
2022-06-03 16:00:00+02:00,145.08,DK_1
2022-06-03 17:00:00+02:00,169.35,DK_1
2022-06-03 18:00:00+02:00,166.01,DK_1
2022-06-03 19:00:00+02:00,182.53,DK_1
2022-06-03 20:00:00+02:00,221.83,DK_1
2022-06-03 21:00:00+02:00,202.98,DK_1
2022-06-03 22:00:00+02:00,194.98,DK_1
2022-06-03 23:00:00+02:00,154.46,DK_1
2022-06-04 00:00:00+02:00,175.81,DK_1
2022-06-04 01:00:00+02:00,167.97,DK_1
2022-06-04 02:00:00+02:00,166.92,DK_1
2022-06-04 03:00:00+02:00,157.05,DK_1
2022-06-04 04:00:00+02:00,155.5,DK_1
2022-06-04 05:00:00+02:00,156.01,DK_1
2022-06-04 06:00:00+02:00,159.8,DK_1
2022-06-04 07:00:00+02:00,169.86,DK_1
2022-06-04 08:00:00+02:00,180.0,DK_1
2022-06-04 09:00:00+02:00,178.5,DK_1
2022-06-04 10:00:00+02:00,163.33,DK_1
2022-06-04 11:00:00+02:00,139.98,DK_1
2022-06-04 12:00:00+02:00,135.14,DK_1
2022-06-04 13:00:00+02:00,114.28,DK_1
2022-06-04 14:00:00+02:00,94.86,DK_1
2022-06-04 15:00:00+02:00,118.99,DK_1
2022-06-04 16:00:00+02:00,141.42,DK_1
2022-06-04 17:00:00+02:00,158.92,DK_1
2022-06-04 18:00:00+02:00,179.83,DK_1
2022-06-04 19:00:00+02:00,199.03,DK_1
2022-06-04 20:00:00+02:00,209.24,DK_1
2022-06-04 21:00:00+02:00,198.98,DK_1
2022-06-04 22:00:00+02:00,199.06,DK_1
2022-06-04 23:00:00+02:00,168.14,DK_1
2022-06-05 00:00:00+02:00,165.52,DK_1
2022-06-05 01:00:00+02:00,157.23,DK_1
2022-06-05 02:00:00+02:00,149.57,DK_1
2022-06-05 03:00:00+02:00,136.88,DK_1
2022-06-05 04:00:00+02:00,136.04,DK_1
2022-06-05 05:00:00+02:00,128.04,DK_1
2022-06-05 06:00:00+02:00,127.27,DK_1
2022-06-05 07:00:00+02:00,133.65,DK_1
2022-06-05 08:00:00+02:00,136.28,DK_1
2022-06-05 09:00:00+02:00,142.65,DK_1
2022-06-05 10:00:00+02:00,141.36,DK_1
2022-06-05 11:00:00+02:00,143.62,DK_1
2022-06-05 12:00:00+02:00,132.5,DK_1
2022-06-05 13:00:00+02:00,91.11,DK_1
2022-06-05 14:00:00+02:00,98.52,DK_1
2022-06-05 15:00:00+02:00,121.95,DK_1
2022-06-05 16:00:00+02:00,132.03,DK_1
2022-06-05 17:00:00+02:00,150.02,DK_1
2022-06-05 18:00:00+02:00,163.03,DK_1
2022-06-05 19:00:00+02:00,168.8,DK_1
2022-06-05 20:00:00+02:00,169.44,DK_1
2022-06-05 21:00:00+02:00,166.36,DK_1
2022-06-05 22:00:00+02:00,169.22,DK_1
2022-06-05 23:00:00+02:00,137.74,DK_1
2022-06-06 00:00:00+02:00,103.4,DK_1
2022-06-06 01:00:00+02:00,90.86,DK_1
2022-06-06 02:00:00+02:00,82.07,DK_1
2022-06-06 03:00:00+02:00,88.02,DK_1
2022-06-06 04:00:00+02:00,85.05,DK_1
2022-06-06 05:00:00+02:00,88.08,DK_1
2022-06-06 06:00:00+02:00,90.06,DK_1
2022-06-06 07:00:00+02:00,94.22,DK_1
2022-06-06 08:00:00+02:00,84.05,DK_1
2022-06-06 09:00:00+02:00,57.05,DK_1
2022-06-06 10:00:00+02:00,30.0,DK_1
2022-06-06 11:00:00+02:00,11.06,DK_1
2022-06-06 12:00:00+02:00,0.1,DK_1
2022-06-06 13:00:00+02:00,0.09,DK_1
2022-06-06 14:00:00+02:00,0.02,DK_1
2022-06-06 15:00:00+02:00,-0.01,DK_1
2022-06-06 16:00:00+02:00,0.81,DK_1
2022-06-06 17:00:00+02:00,82.06,DK_1
2022-06-06 18:00:00+02:00,169.55,DK_1
2022-06-06 19:00:00+02:00,200.0,DK_1
2022-06-06 20:00:00+02:00,214.97,DK_1
2022-06-06 21:00:00+02:00,214.04,DK_1
2022-06-06 22:00:00+02:00,217.42,DK_1
2022-06-06 23:00:00+02:00,189.7,DK_1
2022-06-07 00:00:00+02:00,163.39,DK_1
2022-06-07 01:00:00+02:00,154.02,DK_1
2022-06-07 02:00:00+02:00,150.61,DK_1
2022-06-07 03:00:00+02:00,145.72,DK_1
2022-06-07 04:00:00+02:00,146.88,DK_1
2022-06-07 05:00:00+02:00,153.53,DK_1
2022-06-07 06:00:00+02:00,175.7,DK_1
2022-06-07 07:00:00+02:00,216.93,DK_1
2022-06-07 08:00:00+02:00,220.12,DK_1
2022-06-07 09:00:00+02:00,210.99,DK_1
2022-06-07 10:00:00+02:00,191.0,DK_1
2022-06-07 11:00:00+02:00,173.32,DK_1
2022-06-07 12:00:00+02:00,168.7,DK_1
2022-06-07 13:00:00+02:00,168.7,DK_1
2022-06-07 14:00:00+02:00,165.52,DK_1
2022-06-07 15:00:00+02:00,163.87,DK_1
2022-06-07 16:00:00+02:00,164.07,DK_1
2022-06-07 17:00:00+02:00,173.1,DK_1
2022-06-07 18:00:00+02:00,200.0,DK_1
2022-06-07 19:00:00+02:00,218.04,DK_1
2022-06-07 20:00:00+02:00,227.46,DK_1
2022-06-07 21:00:00+02:00,228.81,DK_1
2022-06-07 22:00:00+02:00,220.26,DK_1
2022-06-07 23:00:00+02:00,210.97,DK_1
2022-06-08 00:00:00+02:00,185.05,DK_1
2022-06-08 01:00:00+02:00,168.95,DK_1
2022-06-08 02:00:00+02:00,165.1,DK_1
2022-06-08 03:00:00+02:00,162.96,DK_1
2022-06-08 04:00:00+02:00,164.92,DK_1
2022-06-08 05:00:00+02:00,175.0,DK_1
2022-06-08 06:00:00+02:00,197.42,DK_1
2022-06-08 07:00:00+02:00,213.93,DK_1
2022-06-08 08:00:00+02:00,215.01,DK_1
2022-06-08 09:00:00+02:00,205.29,DK_1
2022-06-08 10:00:00+02:00,191.0,DK_1
2022-06-08 11:00:00+02:00,183.2,DK_1
2022-06-08 12:00:00+02:00,180.21,DK_1
2022-06-08 13:00:00+02:00,174.07,DK_1
2022-06-08 14:00:00+02:00,176.07,DK_1
2022-06-08 15:00:00+02:00,177.35,DK_1
2022-06-08 16:00:00+02:00,181.73,DK_1
2022-06-08 17:00:00+02:00,199.66,DK_1
2022-06-08 18:00:00+02:00,209.69,DK_1
2022-06-08 19:00:00+02:00,227.2,DK_1
2022-06-08 20:00:00+02:00,212.36,DK_1
2022-06-08 21:00:00+02:00,211.98,DK_1
2022-06-08 22:00:00+02:00,211.0,DK_1
2022-06-08 23:00:00+02:00,176.09,DK_1
2022-06-09 00:00:00+02:00,189.01,DK_1
2022-06-09 01:00:00+02:00,170.63,DK_1
2022-06-09 02:00:00+02:00,165.0,DK_1
2022-06-09 03:00:00+02:00,164.81,DK_1
2022-06-09 04:00:00+02:00,164.85,DK_1
2022-06-09 05:00:00+02:00,174.54,DK_1
2022-06-09 06:00:00+02:00,205.75,DK_1
2022-06-09 07:00:00+02:00,215.06,DK_1
2022-06-09 08:00:00+02:00,221.92,DK_1
2022-06-09 09:00:00+02:00,214.21,DK_1
2022-06-09 10:00:00+02:00,205.13,DK_1
2022-06-09 11:00:00+02:00,189.43,DK_1
2022-06-09 12:00:00+02:00,183.18,DK_1
2022-06-09 13:00:00+02:00,169.63,DK_1
2022-06-09 14:00:00+02:00,161.16,DK_1
2022-06-09 15:00:00+02:00,154.04,DK_1
2022-06-09 16:00:00+02:00,153.31,DK_1
2022-06-09 17:00:00+02:00,166.76,DK_1
2022-06-09 18:00:00+02:00,177.73,DK_1
2022-06-09 19:00:00+02:00,191.97,DK_1
2022-06-09 20:00:00+02:00,202.28,DK_1
2022-06-09 21:00:00+02:00,210.24,DK_1
2022-06-09 22:00:00+02:00,209.09,DK_1
2022-06-09 23:00:00+02:00,192.07,DK_1
2022-06-10 00:00:00+02:00,196.58,DK_1
2022-06-10 01:00:00+02:00,170.0,DK_1
2022-06-10 02:00:00+02:00,163.91,DK_1
2022-06-10 03:00:00+02:00,163.08,DK_1
2022-06-10 04:00:00+02:00,163.84,DK_1
2022-06-10 05:00:00+02:00,179.14,DK_1
2022-06-10 06:00:00+02:00,207.91,DK_1
2022-06-10 07:00:00+02:00,213.76,DK_1
2022-06-10 08:00:00+02:00,212.84,DK_1
2022-06-10 09:00:00+02:00,194.94,DK_1
2022-06-10 10:00:00+02:00,175.16,DK_1
2022-06-10 11:00:00+02:00,164.17,DK_1
2022-06-10 12:00:00+02:00,157.77,DK_1
2022-06-10 13:00:00+02:00,158.74,DK_1
2022-06-10 14:00:00+02:00,151.29,DK_1
2022-06-10 15:00:00+02:00,155.51,DK_1
2022-06-10 16:00:00+02:00,157.81,DK_1
2022-06-10 17:00:00+02:00,180.0,DK_1
2022-06-10 18:00:00+02:00,175.9,DK_1
2022-06-10 19:00:00+02:00,216.92,DK_1
2022-06-10 20:00:00+02:00,220.46,DK_1
2022-06-10 21:00:00+02:00,216.9,DK_1
2022-06-10 22:00:00+02:00,215.48,DK_1
2022-06-10 23:00:00+02:00,205.07,DK_1
2022-06-11 00:00:00+02:00,201.06,DK_1
2022-06-11 01:00:00+02:00,186.01,DK_1
2022-06-11 02:00:00+02:00,173.39,DK_1
2022-06-11 03:00:00+02:00,165.68,DK_1
2022-06-11 04:00:00+02:00,158.23,DK_1
2022-06-11 05:00:00+02:00,155.14,DK_1
2022-06-11 06:00:00+02:00,157.84,DK_1
2022-06-11 07:00:00+02:00,151.11,DK_1
2022-06-11 08:00:00+02:00,149.0,DK_1
2022-06-11 09:00:00+02:00,111.05,DK_1
2022-06-11 10:00:00+02:00,80.29,DK_1
2022-06-11 11:00:00+02:00,72.28,DK_1
2022-06-11 12:00:00+02:00,62.62,DK_1
2022-06-11 13:00:00+02:00,48.15,DK_1
2022-06-11 14:00:00+02:00,4.23,DK_1
2022-06-11 15:00:00+02:00,37.53,DK_1
2022-06-11 16:00:00+02:00,61.49,DK_1
2022-06-11 17:00:00+02:00,42.94,DK_1
2022-06-11 18:00:00+02:00,149.22,DK_1
2022-06-11 19:00:00+02:00,191.68,DK_1
2022-06-11 20:00:00+02:00,204.31,DK_1
2022-06-11 21:00:00+02:00,211.06,DK_1
2022-06-11 22:00:00+02:00,207.92,DK_1
2022-06-11 23:00:00+02:00,199.0,DK_1
2022-06-12 00:00:00+02:00,195.0,DK_1
2022-06-12 01:00:00+02:00,164.11,DK_1
2022-06-12 02:00:00+02:00,153.86,DK_1
2022-06-12 03:00:00+02:00,145.46,DK_1
2022-06-12 04:00:00+02:00,144.98,DK_1
2022-06-12 05:00:00+02:00,131.62,DK_1
2022-06-12 06:00:00+02:00,120.32,DK_1
2022-06-12 07:00:00+02:00,116.35,DK_1
2022-06-12 08:00:00+02:00,97.36,DK_1
2022-06-12 09:00:00+02:00,80.83,DK_1
2022-06-12 10:00:00+02:00,74.37,DK_1
2022-06-12 11:00:00+02:00,48.89,DK_1
2022-06-12 12:00:00+02:00,19.91,DK_1
2022-06-12 13:00:00+02:00,4.82,DK_1
2022-06-12 14:00:00+02:00,0.08,DK_1
2022-06-12 15:00:00+02:00,9.95,DK_1
2022-06-12 16:00:00+02:00,31.55,DK_1
2022-06-12 17:00:00+02:00,85.33,DK_1
2022-06-12 18:00:00+02:00,159.95,DK_1
2022-06-12 19:00:00+02:00,185.31,DK_1
2022-06-12 20:00:00+02:00,205.98,DK_1
2022-06-12 21:00:00+02:00,178.44,DK_1
2022-06-12 22:00:00+02:00,176.71,DK_1
2022-06-12 23:00:00+02:00,174.18,DK_1
2022-06-13 00:00:00+02:00,168.29,DK_1
2022-06-13 01:00:00+02:00,162.34,DK_1
2022-06-13 02:00:00+02:00,154.48,DK_1
2022-06-13 03:00:00+02:00,149.92,DK_1
2022-06-13 04:00:00+02:00,140.2,DK_1
2022-06-13 05:00:00+02:00,149.97,DK_1
2022-06-13 06:00:00+02:00,200.03,DK_1
2022-06-13 07:00:00+02:00,211.16,DK_1
2022-06-13 08:00:00+02:00,212.12,DK_1
2022-06-13 09:00:00+02:00,179.22,DK_1
2022-06-13 10:00:00+02:00,165.7,DK_1
2022-06-13 11:00:00+02:00,147.17,DK_1
2022-06-13 12:00:00+02:00,139.6,DK_1
2022-06-13 13:00:00+02:00,106.06,DK_1
2022-06-13 14:00:00+02:00,87.59,DK_1
2022-06-13 15:00:00+02:00,85.23,DK_1
2022-06-13 16:00:00+02:00,106.26,DK_1
2022-06-13 17:00:00+02:00,142.92,DK_1
2022-06-13 18:00:00+02:00,156.51,DK_1
2022-06-13 19:00:00+02:00,167.05,DK_1
2022-06-13 20:00:00+02:00,167.29,DK_1
2022-06-13 21:00:00+02:00,165.92,DK_1
2022-06-13 22:00:00+02:00,165.55,DK_1
2022-06-13 23:00:00+02:00,154.48,DK_1
2022-06-14 00:00:00+02:00,128.26,DK_1
2022-06-14 01:00:00+02:00,152.85,DK_1
2022-06-14 02:00:00+02:00,148.83,DK_1
2022-06-14 03:00:00+02:00,148.12,DK_1
2022-06-14 04:00:00+02:00,122.17,DK_1
2022-06-14 05:00:00+02:00,108.22,DK_1
2022-06-14 06:00:00+02:00,210.05,DK_1
2022-06-14 07:00:00+02:00,227.88,DK_1
2022-06-14 08:00:00+02:00,206.87,DK_1
2022-06-14 09:00:00+02:00,179.03,DK_1
2022-06-14 10:00:00+02:00,164.04,DK_1
2022-06-14 11:00:00+02:00,163.75,DK_1
2022-06-14 12:00:00+02:00,162.84,DK_1
2022-06-14 13:00:00+02:00,157.51,DK_1
2022-06-14 14:00:00+02:00,151.74,DK_1
2022-06-14 15:00:00+02:00,163.95,DK_1
2022-06-14 16:00:00+02:00,169.8,DK_1
2022-06-14 17:00:00+02:00,197.87,DK_1
2022-06-14 18:00:00+02:00,225.43,DK_1
2022-06-14 19:00:00+02:00,229.34,DK_1
2022-06-14 20:00:00+02:00,225.02,DK_1
2022-06-14 21:00:00+02:00,234.42,DK_1
2022-06-14 22:00:00+02:00,234.9,DK_1
2022-06-14 23:00:00+02:00,207.99,DK_1
2022-06-15 00:00:00+02:00,197.96,DK_1
2022-06-15 01:00:00+02:00,183.5,DK_1
2022-06-15 02:00:00+02:00,177.67,DK_1
2022-06-15 03:00:00+02:00,173.02,DK_1
2022-06-15 04:00:00+02:00,173.18,DK_1
2022-06-15 05:00:00+02:00,182.23,DK_1
2022-06-15 06:00:00+02:00,219.61,DK_1
2022-06-15 07:00:00+02:00,246.95,DK_1
2022-06-15 08:00:00+02:00,252.78,DK_1
2022-06-15 09:00:00+02:00,213.58,DK_1
2022-06-15 10:00:00+02:00,195.78,DK_1
2022-06-15 11:00:00+02:00,175.37,DK_1
2022-06-15 12:00:00+02:00,170.76,DK_1
2022-06-15 13:00:00+02:00,172.2,DK_1
2022-06-15 14:00:00+02:00,168.61,DK_1
2022-06-15 15:00:00+02:00,170.24,DK_1
2022-06-15 16:00:00+02:00,183.06,DK_1
2022-06-15 17:00:00+02:00,220.76,DK_1
2022-06-15 18:00:00+02:00,259.1,DK_1
2022-06-15 19:00:00+02:00,305.77,DK_1
2022-06-15 20:00:00+02:00,307.48,DK_1
2022-06-15 21:00:00+02:00,263.97,DK_1
2022-06-15 22:00:00+02:00,247.69,DK_1
2022-06-15 23:00:00+02:00,222.64,DK_1
2022-06-16 00:00:00+02:00,232.64,DK_1
2022-06-16 01:00:00+02:00,221.54,DK_1
2022-06-16 02:00:00+02:00,213.34,DK_1
2022-06-16 03:00:00+02:00,213.63,DK_1
2022-06-16 04:00:00+02:00,206.46,DK_1
2022-06-16 05:00:00+02:00,207.09,DK_1
2022-06-16 06:00:00+02:00,227.35,DK_1
2022-06-16 07:00:00+02:00,254.96,DK_1
2022-06-16 08:00:00+02:00,245.0,DK_1
2022-06-16 09:00:00+02:00,221.81,DK_1
2022-06-16 10:00:00+02:00,185.73,DK_1
2022-06-16 11:00:00+02:00,163.48,DK_1
2022-06-16 12:00:00+02:00,152.96,DK_1
2022-06-16 13:00:00+02:00,116.89,DK_1
2022-06-16 14:00:00+02:00,100.0,DK_1
2022-06-16 15:00:00+02:00,98.56,DK_1
2022-06-16 16:00:00+02:00,116.63,DK_1
2022-06-16 17:00:00+02:00,165.21,DK_1
2022-06-16 18:00:00+02:00,222.7,DK_1
2022-06-16 19:00:00+02:00,258.56,DK_1
2022-06-16 20:00:00+02:00,265.18,DK_1
2022-06-16 21:00:00+02:00,270.47,DK_1
2022-06-16 22:00:00+02:00,262.25,DK_1
2022-06-16 23:00:00+02:00,224.9,DK_1
2022-06-17 00:00:00+02:00,296.21,DK_1
2022-06-17 01:00:00+02:00,250.7,DK_1
2022-06-17 02:00:00+02:00,225.09,DK_1
2022-06-17 03:00:00+02:00,211.4,DK_1
2022-06-17 04:00:00+02:00,206.86,DK_1
2022-06-17 05:00:00+02:00,239.91,DK_1
2022-06-17 06:00:00+02:00,292.34,DK_1
2022-06-17 07:00:00+02:00,323.31,DK_1
2022-06-17 08:00:00+02:00,325.7,DK_1
2022-06-17 09:00:00+02:00,299.07,DK_1
2022-06-17 10:00:00+02:00,250.43,DK_1
2022-06-17 11:00:00+02:00,194.9,DK_1
2022-06-17 12:00:00+02:00,186.55,DK_1
2022-06-17 13:00:00+02:00,180.67,DK_1
2022-06-17 14:00:00+02:00,174.12,DK_1
2022-06-17 15:00:00+02:00,180.47,DK_1
2022-06-17 16:00:00+02:00,188.34,DK_1
2022-06-17 17:00:00+02:00,254.46,DK_1
2022-06-17 18:00:00+02:00,303.99,DK_1
2022-06-17 19:00:00+02:00,317.1,DK_1
2022-06-17 20:00:00+02:00,355.39,DK_1
2022-06-17 21:00:00+02:00,275.09,DK_1
2022-06-17 22:00:00+02:00,206.2,DK_1
2022-06-17 23:00:00+02:00,198.17,DK_1
2022-06-18 00:00:00+02:00,195.86,DK_1
2022-06-18 01:00:00+02:00,197.61,DK_1
2022-06-18 02:00:00+02:00,184.37,DK_1
2022-06-18 03:00:00+02:00,180.64,DK_1
2022-06-18 04:00:00+02:00,172.22,DK_1
2022-06-18 05:00:00+02:00,178.99,DK_1
2022-06-18 06:00:00+02:00,189.93,DK_1
2022-06-18 07:00:00+02:00,190.15,DK_1
2022-06-18 08:00:00+02:00,188.16,DK_1
2022-06-18 09:00:00+02:00,185.06,DK_1
2022-06-18 10:00:00+02:00,157.44,DK_1
2022-06-18 11:00:00+02:00,142.26,DK_1
2022-06-18 12:00:00+02:00,106.52,DK_1
2022-06-18 13:00:00+02:00,77.28,DK_1
2022-06-18 14:00:00+02:00,76.66,DK_1
2022-06-18 15:00:00+02:00,78.29,DK_1
2022-06-18 16:00:00+02:00,149.4,DK_1
2022-06-18 17:00:00+02:00,189.94,DK_1
2022-06-18 18:00:00+02:00,264.61,DK_1
2022-06-18 19:00:00+02:00,328.01,DK_1
2022-06-18 20:00:00+02:00,330.47,DK_1
2022-06-18 21:00:00+02:00,319.21,DK_1
2022-06-18 22:00:00+02:00,285.08,DK_1
2022-06-18 23:00:00+02:00,251.88,DK_1
2022-06-19 00:00:00+02:00,207.07,DK_1
2022-06-19 01:00:00+02:00,190.0,DK_1
2022-06-19 02:00:00+02:00,165.52,DK_1
2022-06-19 03:00:00+02:00,139.8,DK_1
2022-06-19 04:00:00+02:00,120.6,DK_1
2022-06-19 05:00:00+02:00,110.96,DK_1
2022-06-19 06:00:00+02:00,112.55,DK_1
2022-06-19 07:00:00+02:00,98.57,DK_1
2022-06-19 08:00:00+02:00,90.53,DK_1
2022-06-19 09:00:00+02:00,94.28,DK_1
2022-06-19 10:00:00+02:00,94.15,DK_1
2022-06-19 11:00:00+02:00,95.2,DK_1
2022-06-19 12:00:00+02:00,82.55,DK_1
2022-06-19 13:00:00+02:00,75.0,DK_1
2022-06-19 14:00:00+02:00,60.09,DK_1
2022-06-19 15:00:00+02:00,80.72,DK_1
2022-06-19 16:00:00+02:00,93.38,DK_1
2022-06-19 17:00:00+02:00,157.35,DK_1
2022-06-19 18:00:00+02:00,219.62,DK_1
2022-06-19 19:00:00+02:00,258.7,DK_1
2022-06-19 20:00:00+02:00,282.69,DK_1
2022-06-19 21:00:00+02:00,294.29,DK_1
2022-06-19 22:00:00+02:00,306.93,DK_1
2022-06-19 23:00:00+02:00,281.1,DK_1
2022-06-20 00:00:00+02:00,240.22,DK_1
2022-06-20 01:00:00+02:00,220.39,DK_1
2022-06-20 02:00:00+02:00,218.9,DK_1
2022-06-20 03:00:00+02:00,220.1,DK_1
2022-06-20 04:00:00+02:00,213.2,DK_1
2022-06-20 05:00:00+02:00,263.27,DK_1
2022-06-20 06:00:00+02:00,301.67,DK_1
2022-06-20 07:00:00+02:00,370.14,DK_1
2022-06-20 08:00:00+02:00,500.0,DK_1
2022-06-20 09:00:00+02:00,348.28,DK_1
2022-06-20 10:00:00+02:00,310.28,DK_1
2022-06-20 11:00:00+02:00,305.97,DK_1
2022-06-20 12:00:00+02:00,263.54,DK_1
2022-06-20 13:00:00+02:00,213.87,DK_1
2022-06-20 14:00:00+02:00,193.09,DK_1
2022-06-20 15:00:00+02:00,183.58,DK_1
2022-06-20 16:00:00+02:00,180.44,DK_1
2022-06-20 17:00:00+02:00,198.2,DK_1
2022-06-20 18:00:00+02:00,209.23,DK_1
2022-06-20 19:00:00+02:00,291.19,DK_1
2022-06-20 20:00:00+02:00,316.32,DK_1
2022-06-20 21:00:00+02:00,316.32,DK_1
2022-06-20 22:00:00+02:00,288.71,DK_1
2022-06-20 23:00:00+02:00,250.01,DK_1
2022-06-21 00:00:00+02:00,264.91,DK_1
2022-06-21 01:00:00+02:00,242.42,DK_1
2022-06-21 02:00:00+02:00,232.91,DK_1
2022-06-21 03:00:00+02:00,219.95,DK_1
2022-06-21 04:00:00+02:00,217.17,DK_1
2022-06-21 05:00:00+02:00,228.91,DK_1
2022-06-21 06:00:00+02:00,297.61,DK_1
2022-06-21 07:00:00+02:00,338.9,DK_1
2022-06-21 08:00:00+02:00,328.6,DK_1
2022-06-21 09:00:00+02:00,263.72,DK_1
2022-06-21 10:00:00+02:00,236.82,DK_1
2022-06-21 11:00:00+02:00,224.74,DK_1
2022-06-21 12:00:00+02:00,219.41,DK_1
2022-06-21 13:00:00+02:00,212.61,DK_1
2022-06-21 14:00:00+02:00,210.81,DK_1
2022-06-21 15:00:00+02:00,229.83,DK_1
2022-06-21 16:00:00+02:00,239.43,DK_1
2022-06-21 17:00:00+02:00,304.48,DK_1
2022-06-21 18:00:00+02:00,373.93,DK_1
2022-06-21 19:00:00+02:00,450.25,DK_1
2022-06-21 20:00:00+02:00,458.04,DK_1
2022-06-21 21:00:00+02:00,410.35,DK_1
2022-06-21 22:00:00+02:00,373.25,DK_1
2022-06-21 23:00:00+02:00,325.51,DK_1
2022-06-22 00:00:00+02:00,272.45,DK_1
2022-06-22 01:00:00+02:00,268.49,DK_1
2022-06-22 02:00:00+02:00,268.9,DK_1
2022-06-22 03:00:00+02:00,248.5,DK_1
2022-06-22 04:00:00+02:00,255.02,DK_1
2022-06-22 05:00:00+02:00,284.29,DK_1
2022-06-22 06:00:00+02:00,348.49,DK_1
2022-06-22 07:00:00+02:00,429.95,DK_1
2022-06-22 08:00:00+02:00,387.88,DK_1
2022-06-22 09:00:00+02:00,339.79,DK_1
2022-06-22 10:00:00+02:00,301.49,DK_1
2022-06-22 11:00:00+02:00,292.44,DK_1
2022-06-22 12:00:00+02:00,268.9,DK_1
2022-06-22 13:00:00+02:00,249.7,DK_1
2022-06-22 14:00:00+02:00,244.46,DK_1
2022-06-22 15:00:00+02:00,258.12,DK_1
2022-06-22 16:00:00+02:00,284.1,DK_1
2022-06-22 17:00:00+02:00,331.47,DK_1
2022-06-22 18:00:00+02:00,398.36,DK_1
2022-06-22 19:00:00+02:00,491.04,DK_1
2022-06-22 20:00:00+02:00,462.91,DK_1
2022-06-22 21:00:00+02:00,399.3,DK_1
2022-06-22 22:00:00+02:00,374.55,DK_1
2022-06-22 23:00:00+02:00,299.58,DK_1
2022-06-23 00:00:00+02:00,288.59,DK_1
2022-06-23 01:00:00+02:00,257.91,DK_1
2022-06-23 02:00:00+02:00,250.11,DK_1
2022-06-23 03:00:00+02:00,245.82,DK_1
2022-06-23 04:00:00+02:00,255.08,DK_1
2022-06-23 05:00:00+02:00,279.68,DK_1
2022-06-23 06:00:00+02:00,336.1,DK_1
2022-06-23 07:00:00+02:00,363.35,DK_1
2022-06-23 08:00:00+02:00,350.39,DK_1
2022-06-23 09:00:00+02:00,316.23,DK_1
