,Timestamp,DA-price [EUR/MWh],country_code,Forecasted Load,Actual Load,Forecasted Generation,Solar,Wind Offshore,Wind Onshore,Ex_to_DE_LU,Ex_to_DK_1,Ex_to_DK_2,Ex_to_EE,Ex_to_FI,Ex_to_GB,Ex_to_LT,Ex_to_NL,Ex_to_NO_1,Ex_to_NO_2,Ex_to_NO_3,Ex_to_NO_4,Ex_to_NO_5,Ex_to_PL,Ex_to_SE_1,Ex_to_SE_2,Ex_to_SE_3,Ex_to_SE_4,Imp_from_DE_LU,Imp_from_DK_1,Imp_from_DK_2,Imp_from_EE,Imp_from_FI,Imp_from_GB,Imp_from_LT,Imp_from_NL,Imp_from_NO_1,Imp_from_NO_2,Imp_from_NO_3,Imp_from_NO_4,Imp_from_NO_5,Imp_from_PL,Imp_from_SE_1,Imp_from_SE_2,Imp_from_SE_3,Imp_from_SE_4,Cap_to_DE_LU,Cap_to_DK_1,Cap_to_DK_2,Cap_to_EE,Cap_to_FI,Cap_to_GB,Cap_to_LT,Cap_to_NL,Cap_to_NO_1,Cap_to_NO_2,Cap_to_NO_3,Cap_to_NO_4,Cap_to_NO_5,Cap_to_PL,Cap_to_RU,Cap_to_SE_1,Cap_to_SE_2,Cap_to_SE_3,Cap_to_SE_4
0,2022-06-01 00:00:00,220.0,DK_1,2053.0,2007.0,1329.0,8.0,34.0,132.0,830.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
1,2022-06-01 01:00:00,207.45,DK_1,1944.0,1936.0,1273.0,0.0,26.0,149.0,967.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
2,2022-06-01 02:00:00,199.09,DK_1,1925.0,1936.0,1133.0,0.0,19.0,168.0,829.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
3,2022-06-01 03:00:00,182.53,DK_1,1943.0,1929.0,1004.0,0.0,19.0,200.0,713.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
4,2022-06-01 04:00:00,182.28,DK_1,1945.0,1940.0,1003.0,1.0,25.0,225.0,730.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
5,2022-06-01 05:00:00,198.95,DK_1,2018.0,2025.0,1117.0,25.0,28.0,238.0,602.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
6,2022-06-01 06:00:00,230.0,DK_1,2301.0,2327.0,1467.0,114.0,27.0,220.0,255.0,0.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
7,2022-06-01 07:00:00,249.68,DK_1,2603.0,2695.0,1645.0,280.0,29.0,214.0,34.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
8,2022-06-01 08:00:00,246.36,DK_1,2843.0,2850.0,1870.0,495.0,27.0,240.0,103.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
9,2022-06-01 09:00:00,228.82,DK_1,2786.0,2681.0,2017.0,732.0,25.0,273.0,396.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
10,2022-06-01 10:00:00,211.8,DK_1,2770.0,2899.0,2203.0,931.0,25.0,340.0,641.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
11,2022-06-01 11:00:00,206.6,DK_1,3027.0,3157.0,2361.0,1018.0,26.0,449.0,1181.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
12,2022-06-01 12:00:00,189.38,DK_1,3075.0,3099.0,2382.0,1035.0,45.0,573.0,1200.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,968.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
13,2022-06-01 13:00:00,184.48,DK_1,3081.0,3154.0,2521.0,1051.0,70.0,716.0,1200.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
14,2022-06-01 14:00:00,184.86,DK_1,3113.0,3193.0,2615.0,989.0,110.0,856.0,1187.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
15,2022-06-01 15:00:00,180.04,DK_1,3057.0,3041.0,2737.0,909.0,158.0,982.0,1200.0,0.0,500.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
16,2022-06-01 16:00:00,181.6,DK_1,2944.0,2933.0,2763.0,807.0,197.0,1032.0,1200.0,0.0,500.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
17,2022-06-01 17:00:00,199.71,DK_1,2965.0,2946.0,2746.0,664.0,218.0,1048.0,1200.0,0.0,500.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
18,2022-06-01 18:00:00,229.92,DK_1,2849.0,2827.0,2614.0,474.0,232.0,1026.0,1200.0,0.0,500.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
19,2022-06-01 19:00:00,251.98,DK_1,2591.0,2620.0,2335.0,260.0,255.0,963.0,1200.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
20,2022-06-01 20:00:00,257.71,DK_1,2492.0,2489.0,2048.0,87.0,315.0,846.0,1200.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
21,2022-06-01 21:00:00,262.6,DK_1,2439.0,2348.0,1926.0,13.0,369.0,752.0,1200.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
22,2022-06-01 22:00:00,250.0,DK_1,2363.0,2278.0,2002.0,0.0,439.0,791.0,1200.0,0.0,402.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
23,2022-06-01 23:00:00,230.33,DK_1,2250.0,2166.0,2142.0,0.0,501.0,877.0,1200.0,0.0,273.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
24,2022-06-02 00:00:00,191.0,DK_1,2056.0,2081.0,2196.0,0.0,666.0,802.0,1200.0,0.0,78.0,0.0,0.0,0.0,0.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
25,2022-06-02 01:00:00,172.21,DK_1,1980.0,2012.0,2263.0,0.0,719.0,854.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
26,2022-06-02 02:00:00,168.98,DK_1,1965.0,1975.0,2280.0,0.0,742.0,852.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
27,2022-06-02 03:00:00,161.62,DK_1,1960.0,1941.0,2350.0,0.0,711.0,920.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
28,2022-06-02 04:00:00,147.98,DK_1,1953.0,1981.0,2389.0,0.0,685.0,946.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
29,2022-06-02 05:00:00,148.39,DK_1,2084.0,2088.0,2482.0,15.0,710.0,986.0,1200.0,0.0,39.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
30,2022-06-02 06:00:00,193.26,DK_1,2367.0,2401.0,2667.0,50.0,756.0,1038.0,1200.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
31,2022-06-02 07:00:00,223.1,DK_1,2675.0,2812.0,2962.0,90.0,808.0,1106.0,1200.0,0.0,498.0,0.0,0.0,0.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
32,2022-06-02 08:00:00,218.13,DK_1,2901.0,2951.0,3180.0,122.0,765.0,1306.0,1200.0,0.0,416.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
33,2022-06-02 09:00:00,188.76,DK_1,2940.0,2998.0,3225.0,157.0,746.0,1523.0,1200.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
34,2022-06-02 10:00:00,170.14,DK_1,3040.0,3115.0,3479.0,220.0,745.0,1768.0,1200.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
35,2022-06-02 11:00:00,160.58,DK_1,3059.0,3103.0,3672.0,352.0,781.0,1845.0,1200.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
36,2022-06-02 12:00:00,156.9,DK_1,3060.0,3035.0,3768.0,441.0,780.0,1919.0,1200.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
37,2022-06-02 13:00:00,145.42,DK_1,3081.0,3091.0,3907.0,458.0,759.0,2041.0,1200.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
38,2022-06-02 14:00:00,144.0,DK_1,3009.0,3022.0,4092.0,490.0,730.0,2134.0,1200.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
39,2022-06-02 15:00:00,147.88,DK_1,2944.0,2962.0,4158.0,517.0,737.0,2163.0,1200.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
40,2022-06-02 16:00:00,158.13,DK_1,2914.0,2941.0,4068.0,483.0,768.0,2111.0,1200.0,0.0,343.0,0.0,0.0,0.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
41,2022-06-02 17:00:00,166.19,DK_1,3008.0,3019.0,4001.0,417.0,779.0,2090.0,1200.0,0.0,23.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
42,2022-06-02 18:00:00,179.2,DK_1,2953.0,2930.0,3781.0,268.0,722.0,2044.0,1200.0,0.0,121.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
43,2022-06-02 19:00:00,175.6,DK_1,2812.0,2760.0,3536.0,143.0,728.0,1949.0,1200.0,0.0,199.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
44,2022-06-02 20:00:00,174.97,DK_1,2660.0,2574.0,3235.0,50.0,743.0,1767.0,1200.0,0.0,272.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
45,2022-06-02 21:00:00,175.08,DK_1,2515.0,2401.0,3036.0,9.0,709.0,1635.0,1200.0,0.0,305.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
46,2022-06-02 22:00:00,173.35,DK_1,2478.0,2385.0,2996.0,0.0,710.0,1639.0,1200.0,0.0,319.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
47,2022-06-02 23:00:00,170.6,DK_1,2370.0,2245.0,2900.0,0.0,683.0,1652.0,1200.0,0.0,215.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
48,2022-06-03 00:00:00,175.56,DK_1,2102.0,2120.0,2451.0,0.0,640.0,1437.0,1200.0,0.0,132.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,700.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0
