,Forecasted Load,country_code
2022-06-10 20:00:00+02:00,1415.0,SE_2
2022-06-10 21:00:00+02:00,1386.0,SE_2
2022-06-10 22:00:00+02:00,1372.0,SE_2
2022-06-10 23:00:00+02:00,1354.0,SE_2
2022-06-11 00:00:00+02:00,1307.0,SE_2
2022-06-11 01:00:00+02:00,1286.0,SE_2
2022-06-11 02:00:00+02:00,1276.0,SE_2
2022-06-11 03:00:00+02:00,1253.0,SE_2
2022-06-11 04:00:00+02:00,1232.0,SE_2
2022-06-11 05:00:00+02:00,1225.0,SE_2
2022-06-11 06:00:00+02:00,1241.0,SE_2
2022-06-11 07:00:00+02:00,1278.0,SE_2
2022-06-11 08:00:00+02:00,1329.0,SE_2
2022-06-11 09:00:00+02:00,1358.0,SE_2
2022-06-11 10:00:00+02:00,1359.0,SE_2
2022-06-11 11:00:00+02:00,1356.0,SE_2
2022-06-11 12:00:00+02:00,1344.0,SE_2
2022-06-11 13:00:00+02:00,1331.0,SE_2
2022-06-11 14:00:00+02:00,1317.0,SE_2
2022-06-11 15:00:00+02:00,1319.0,SE_2
2022-06-11 16:00:00+02:00,1341.0,SE_2
2022-06-11 17:00:00+02:00,1366.0,SE_2
2022-06-11 18:00:00+02:00,1358.0,SE_2
2022-06-11 19:00:00+02:00,1337.0,SE_2
2022-06-11 20:00:00+02:00,1347.0,SE_2
2022-06-11 21:00:00+02:00,1334.0,SE_2
2022-06-11 22:00:00+02:00,1314.0,SE_2
2022-06-11 23:00:00+02:00,1301.0,SE_2
2022-06-12 00:00:00+02:00,1279.0,SE_2
2022-06-12 01:00:00+02:00,1272.0,SE_2
2022-06-12 02:00:00+02:00,1259.0,SE_2
2022-06-12 03:00:00+02:00,1242.0,SE_2
2022-06-12 04:00:00+02:00,1236.0,SE_2
2022-06-12 05:00:00+02:00,1236.0,SE_2
2022-06-12 06:00:00+02:00,1257.0,SE_2
2022-06-12 07:00:00+02:00,1298.0,SE_2
2022-06-12 08:00:00+02:00,1336.0,SE_2
2022-06-12 09:00:00+02:00,1369.0,SE_2
2022-06-12 10:00:00+02:00,1384.0,SE_2
2022-06-12 11:00:00+02:00,1390.0,SE_2
2022-06-12 12:00:00+02:00,1383.0,SE_2
2022-06-12 13:00:00+02:00,1385.0,SE_2
2022-06-12 14:00:00+02:00,1380.0,SE_2
2022-06-12 15:00:00+02:00,1390.0,SE_2
2022-06-12 16:00:00+02:00,1427.0,SE_2
2022-06-12 17:00:00+02:00,1434.0,SE_2
2022-06-12 18:00:00+02:00,1437.0,SE_2
2022-06-12 19:00:00+02:00,1450.0,SE_2
2022-06-12 20:00:00+02:00,1445.0,SE_2
2022-06-12 21:00:00+02:00,1420.0,SE_2
2022-06-12 22:00:00+02:00,1387.0,SE_2
2022-06-12 23:00:00+02:00,1352.0,SE_2
2022-06-13 00:00:00+02:00,1327.0,SE_2
2022-06-13 01:00:00+02:00,1308.0,SE_2
2022-06-13 02:00:00+02:00,1293.0,SE_2
2022-06-13 03:00:00+02:00,1280.0,SE_2
2022-06-13 04:00:00+02:00,1279.0,SE_2
2022-06-13 05:00:00+02:00,1316.0,SE_2
2022-06-13 06:00:00+02:00,1417.0,SE_2
2022-06-13 07:00:00+02:00,1505.0,SE_2
2022-06-13 08:00:00+02:00,1535.0,SE_2
2022-06-13 09:00:00+02:00,1542.0,SE_2
2022-06-13 10:00:00+02:00,1543.0,SE_2
2022-06-13 11:00:00+02:00,1568.0,SE_2
2022-06-13 12:00:00+02:00,1570.0,SE_2
2022-06-13 13:00:00+02:00,1568.0,SE_2
2022-06-13 14:00:00+02:00,1561.0,SE_2
2022-06-13 15:00:00+02:00,1553.0,SE_2
2022-06-13 16:00:00+02:00,1545.0,SE_2
2022-06-13 17:00:00+02:00,1537.0,SE_2
2022-06-13 18:00:00+02:00,1507.0,SE_2
2022-06-13 19:00:00+02:00,1493.0,SE_2
2022-06-13 20:00:00+02:00,1488.0,SE_2
2022-06-13 21:00:00+02:00,1457.0,SE_2
2022-06-13 22:00:00+02:00,1419.0,SE_2
2022-06-13 23:00:00+02:00,1369.0,SE_2
2022-06-14 00:00:00+02:00,1335.0,SE_2
2022-06-14 01:00:00+02:00,1317.0,SE_2
2022-06-14 02:00:00+02:00,1314.0,SE_2
2022-06-14 03:00:00+02:00,1306.0,SE_2
2022-06-14 04:00:00+02:00,1306.0,SE_2
2022-06-14 05:00:00+02:00,1345.0,SE_2
2022-06-14 06:00:00+02:00,1440.0,SE_2
2022-06-14 07:00:00+02:00,1519.0,SE_2
2022-06-14 08:00:00+02:00,1549.0,SE_2
2022-06-14 09:00:00+02:00,1562.0,SE_2
2022-06-14 10:00:00+02:00,1560.0,SE_2
2022-06-14 11:00:00+02:00,1567.0,SE_2
2022-06-14 12:00:00+02:00,1560.0,SE_2
2022-06-14 13:00:00+02:00,1554.0,SE_2
2022-06-14 14:00:00+02:00,1541.0,SE_2
2022-06-14 15:00:00+02:00,1537.0,SE_2
2022-06-14 16:00:00+02:00,1525.0,SE_2
2022-06-14 17:00:00+02:00,1516.0,SE_2
2022-06-14 18:00:00+02:00,1483.0,SE_2
2022-06-14 19:00:00+02:00,1475.0,SE_2
2022-06-14 20:00:00+02:00,1465.0,SE_2
2022-06-14 21:00:00+02:00,1438.0,SE_2
2022-06-14 22:00:00+02:00,1410.0,SE_2
2022-06-14 23:00:00+02:00,1371.0,SE_2
2022-06-15 00:00:00+02:00,1457.0,SE_2
2022-06-15 01:00:00+02:00,1432.0,SE_2
2022-06-15 02:00:00+02:00,1428.0,SE_2
2022-06-15 03:00:00+02:00,1419.0,SE_2
2022-06-15 04:00:00+02:00,1420.0,SE_2
2022-06-15 05:00:00+02:00,1457.0,SE_2
2022-06-15 06:00:00+02:00,1551.0,SE_2
2022-06-15 07:00:00+02:00,1622.0,SE_2
2022-06-15 08:00:00+02:00,1650.0,SE_2
2022-06-15 09:00:00+02:00,1666.0,SE_2
2022-06-15 10:00:00+02:00,1665.0,SE_2
2022-06-15 11:00:00+02:00,1675.0,SE_2
2022-06-15 12:00:00+02:00,1673.0,SE_2
2022-06-15 13:00:00+02:00,1668.0,SE_2
2022-06-15 14:00:00+02:00,1665.0,SE_2
2022-06-15 15:00:00+02:00,1659.0,SE_2
2022-06-15 16:00:00+02:00,1658.0,SE_2
2022-06-15 17:00:00+02:00,1651.0,SE_2
2022-06-15 18:00:00+02:00,1621.0,SE_2
2022-06-15 19:00:00+02:00,1605.0,SE_2
2022-06-15 20:00:00+02:00,1586.0,SE_2
2022-06-15 21:00:00+02:00,1555.0,SE_2
2022-06-15 22:00:00+02:00,1531.0,SE_2
2022-06-15 23:00:00+02:00,1499.0,SE_2
2022-06-16 00:00:00+02:00,1390.0,SE_2
2022-06-16 01:00:00+02:00,1369.0,SE_2
2022-06-16 02:00:00+02:00,1366.0,SE_2
2022-06-16 03:00:00+02:00,1352.0,SE_2
2022-06-16 04:00:00+02:00,1347.0,SE_2
2022-06-16 05:00:00+02:00,1389.0,SE_2
2022-06-16 06:00:00+02:00,1510.0,SE_2
2022-06-16 07:00:00+02:00,1600.0,SE_2
2022-06-16 08:00:00+02:00,1633.0,SE_2
2022-06-16 09:00:00+02:00,1652.0,SE_2
2022-06-16 10:00:00+02:00,1655.0,SE_2
2022-06-16 11:00:00+02:00,1652.0,SE_2
2022-06-16 12:00:00+02:00,1641.0,SE_2
2022-06-16 13:00:00+02:00,1627.0,SE_2
2022-06-16 14:00:00+02:00,1618.0,SE_2
2022-06-16 15:00:00+02:00,1614.0,SE_2
2022-06-16 16:00:00+02:00,1613.0,SE_2
2022-06-16 17:00:00+02:00,1612.0,SE_2
2022-06-16 18:00:00+02:00,1571.0,SE_2
2022-06-16 19:00:00+02:00,1562.0,SE_2
2022-06-16 20:00:00+02:00,1543.0,SE_2
2022-06-16 21:00:00+02:00,1512.0,SE_2
2022-06-16 22:00:00+02:00,1484.0,SE_2
2022-06-16 23:00:00+02:00,1441.0,SE_2
2022-06-17 00:00:00+02:00,1358.0,SE_2
2022-06-17 01:00:00+02:00,1332.0,SE_2
2022-06-17 02:00:00+02:00,1325.0,SE_2
2022-06-17 03:00:00+02:00,1318.0,SE_2
2022-06-17 04:00:00+02:00,1322.0,SE_2
2022-06-17 05:00:00+02:00,1364.0,SE_2
2022-06-17 06:00:00+02:00,1486.0,SE_2
2022-06-17 07:00:00+02:00,1584.0,SE_2
2022-06-17 08:00:00+02:00,1646.0,SE_2
2022-06-17 09:00:00+02:00,1635.0,SE_2
2022-06-17 10:00:00+02:00,1593.0,SE_2
2022-06-17 11:00:00+02:00,1570.0,SE_2
2022-06-17 12:00:00+02:00,1540.0,SE_2
2022-06-17 13:00:00+02:00,1514.0,SE_2
2022-06-17 14:00:00+02:00,1528.0,SE_2
2022-06-17 15:00:00+02:00,1525.0,SE_2
2022-06-17 16:00:00+02:00,1510.0,SE_2
2022-06-17 17:00:00+02:00,1503.0,SE_2
2022-06-17 18:00:00+02:00,1478.0,SE_2
2022-06-17 19:00:00+02:00,1472.0,SE_2
2022-06-17 20:00:00+02:00,1432.0,SE_2
2022-06-17 21:00:00+02:00,1402.0,SE_2
2022-06-17 22:00:00+02:00,1394.0,SE_2
2022-06-17 23:00:00+02:00,1362.0,SE_2
2022-06-18 00:00:00+02:00,1279.0,SE_2
2022-06-18 01:00:00+02:00,1280.0,SE_2
2022-06-18 02:00:00+02:00,1251.0,SE_2
2022-06-18 03:00:00+02:00,1238.0,SE_2
2022-06-18 04:00:00+02:00,1224.0,SE_2
2022-06-18 05:00:00+02:00,1230.0,SE_2
2022-06-18 06:00:00+02:00,1261.0,SE_2
2022-06-18 07:00:00+02:00,1311.0,SE_2
2022-06-18 08:00:00+02:00,1381.0,SE_2
2022-06-18 09:00:00+02:00,1417.0,SE_2
2022-06-18 10:00:00+02:00,1419.0,SE_2
2022-06-18 11:00:00+02:00,1411.0,SE_2
2022-06-18 12:00:00+02:00,1398.0,SE_2
2022-06-18 13:00:00+02:00,1414.0,SE_2
2022-06-18 14:00:00+02:00,1403.0,SE_2
2022-06-18 15:00:00+02:00,1403.0,SE_2
2022-06-18 16:00:00+02:00,1453.0,SE_2
2022-06-18 17:00:00+02:00,1492.0,SE_2
2022-06-18 18:00:00+02:00,1490.0,SE_2
2022-06-18 19:00:00+02:00,1465.0,SE_2
2022-06-18 20:00:00+02:00,1446.0,SE_2
2022-06-18 21:00:00+02:00,1418.0,SE_2
2022-06-18 22:00:00+02:00,1417.0,SE_2
2022-06-18 23:00:00+02:00,1412.0,SE_2
2022-06-19 00:00:00+02:00,1342.0,SE_2
2022-06-19 01:00:00+02:00,1302.0,SE_2
2022-06-19 02:00:00+02:00,1297.0,SE_2
2022-06-19 03:00:00+02:00,1286.0,SE_2
2022-06-19 04:00:00+02:00,1268.0,SE_2
2022-06-19 05:00:00+02:00,1272.0,SE_2
2022-06-19 06:00:00+02:00,1296.0,SE_2
2022-06-19 07:00:00+02:00,1327.0,SE_2
2022-06-19 08:00:00+02:00,1379.0,SE_2
2022-06-19 09:00:00+02:00,1420.0,SE_2
2022-06-19 10:00:00+02:00,1447.0,SE_2
2022-06-19 11:00:00+02:00,1466.0,SE_2
2022-06-19 12:00:00+02:00,1461.0,SE_2
2022-06-19 13:00:00+02:00,1461.0,SE_2
2022-06-19 14:00:00+02:00,1445.0,SE_2
2022-06-19 15:00:00+02:00,1442.0,SE_2
2022-06-19 16:00:00+02:00,1488.0,SE_2
2022-06-19 17:00:00+02:00,1499.0,SE_2
2022-06-19 18:00:00+02:00,1512.0,SE_2
2022-06-19 19:00:00+02:00,1496.0,SE_2
2022-06-19 20:00:00+02:00,1475.0,SE_2
2022-06-19 21:00:00+02:00,1464.0,SE_2
2022-06-19 22:00:00+02:00,1445.0,SE_2
2022-06-19 23:00:00+02:00,1399.0,SE_2
2022-06-20 00:00:00+02:00,1433.0,SE_2
2022-06-20 01:00:00+02:00,1400.0,SE_2
2022-06-20 02:00:00+02:00,1368.0,SE_2
2022-06-20 03:00:00+02:00,1345.0,SE_2
2022-06-20 04:00:00+02:00,1338.0,SE_2
2022-06-20 05:00:00+02:00,1406.0,SE_2
2022-06-20 06:00:00+02:00,1535.0,SE_2
2022-06-20 07:00:00+02:00,1652.0,SE_2
2022-06-20 08:00:00+02:00,1694.0,SE_2
2022-06-20 09:00:00+02:00,1701.0,SE_2
2022-06-20 10:00:00+02:00,1692.0,SE_2
2022-06-20 11:00:00+02:00,1690.0,SE_2
2022-06-20 12:00:00+02:00,1680.0,SE_2
2022-06-20 13:00:00+02:00,1649.0,SE_2
2022-06-20 14:00:00+02:00,1617.0,SE_2
2022-06-20 15:00:00+02:00,1638.0,SE_2
2022-06-20 16:00:00+02:00,1651.0,SE_2
2022-06-20 17:00:00+02:00,1619.0,SE_2
2022-06-20 18:00:00+02:00,1593.0,SE_2
2022-06-20 19:00:00+02:00,1559.0,SE_2
2022-06-20 20:00:00+02:00,1521.0,SE_2
2022-06-20 21:00:00+02:00,1480.0,SE_2
2022-06-20 22:00:00+02:00,1457.0,SE_2
2022-06-20 23:00:00+02:00,1403.0,SE_2
2022-06-21 00:00:00+02:00,1332.0,SE_2
2022-06-21 01:00:00+02:00,1299.0,SE_2
2022-06-21 02:00:00+02:00,1285.0,SE_2
2022-06-21 03:00:00+02:00,1282.0,SE_2
2022-06-21 04:00:00+02:00,1271.0,SE_2
2022-06-21 05:00:00+02:00,1307.0,SE_2
2022-06-21 06:00:00+02:00,1438.0,SE_2
2022-06-21 07:00:00+02:00,1538.0,SE_2
2022-06-21 08:00:00+02:00,1578.0,SE_2
2022-06-21 09:00:00+02:00,1581.0,SE_2
2022-06-21 10:00:00+02:00,1587.0,SE_2
2022-06-21 11:00:00+02:00,1580.0,SE_2
2022-06-21 12:00:00+02:00,1577.0,SE_2
2022-06-21 13:00:00+02:00,1562.0,SE_2
2022-06-21 14:00:00+02:00,1551.0,SE_2
2022-06-21 15:00:00+02:00,1539.0,SE_2
2022-06-21 16:00:00+02:00,1534.0,SE_2
2022-06-21 17:00:00+02:00,1537.0,SE_2
2022-06-21 18:00:00+02:00,1510.0,SE_2
2022-06-21 19:00:00+02:00,1495.0,SE_2
2022-06-21 20:00:00+02:00,1469.0,SE_2
2022-06-21 21:00:00+02:00,1446.0,SE_2
2022-06-21 22:00:00+02:00,1411.0,SE_2
2022-06-21 23:00:00+02:00,1355.0,SE_2
2022-06-22 00:00:00+02:00,1313.0,SE_2
2022-06-22 01:00:00+02:00,1281.0,SE_2
2022-06-22 02:00:00+02:00,1265.0,SE_2
2022-06-22 03:00:00+02:00,1260.0,SE_2
2022-06-22 04:00:00+02:00,1257.0,SE_2
2022-06-22 05:00:00+02:00,1305.0,SE_2
2022-06-22 06:00:00+02:00,1441.0,SE_2
2022-06-22 07:00:00+02:00,1547.0,SE_2
2022-06-22 08:00:00+02:00,1581.0,SE_2
2022-06-22 09:00:00+02:00,1592.0,SE_2
2022-06-22 10:00:00+02:00,1588.0,SE_2
2022-06-22 11:00:00+02:00,1587.0,SE_2
2022-06-22 12:00:00+02:00,1579.0,SE_2
2022-06-22 13:00:00+02:00,1564.0,SE_2
2022-06-22 14:00:00+02:00,1562.0,SE_2
2022-06-22 15:00:00+02:00,1562.0,SE_2
2022-06-22 16:00:00+02:00,1566.0,SE_2
2022-06-22 17:00:00+02:00,1565.0,SE_2
2022-06-22 18:00:00+02:00,1537.0,SE_2
2022-06-22 19:00:00+02:00,1524.0,SE_2
2022-06-22 20:00:00+02:00,1502.0,SE_2
2022-06-22 21:00:00+02:00,1482.0,SE_2
2022-06-22 22:00:00+02:00,1455.0,SE_2
2022-06-22 23:00:00+02:00,1406.0,SE_2
2022-06-23 00:00:00+02:00,1338.0,SE_2
2022-06-23 01:00:00+02:00,1292.0,SE_2
2022-06-23 02:00:00+02:00,1267.0,SE_2
2022-06-23 03:00:00+02:00,1243.0,SE_2
2022-06-23 04:00:00+02:00,1240.0,SE_2
2022-06-23 05:00:00+02:00,1283.0,SE_2
2022-06-23 06:00:00+02:00,1420.0,SE_2
2022-06-23 07:00:00+02:00,1525.0,SE_2
2022-06-23 08:00:00+02:00,1570.0,SE_2
2022-06-23 09:00:00+02:00,1580.0,SE_2
2022-06-23 10:00:00+02:00,1606.0,SE_2
2022-06-23 11:00:00+02:00,1630.0,SE_2
2022-06-23 12:00:00+02:00,1623.0,SE_2
2022-06-23 13:00:00+02:00,1599.0,SE_2
2022-06-23 14:00:00+02:00,1589.0,SE_2
2022-06-23 15:00:00+02:00,1540.0,SE_2
2022-06-23 16:00:00+02:00,1547.0,SE_2
2022-06-23 17:00:00+02:00,1520.0,SE_2
2022-06-23 18:00:00+02:00,1451.0,SE_2
2022-06-23 19:00:00+02:00,1443.0,SE_2
2022-06-23 20:00:00+02:00,1436.0,SE_2
2022-06-23 21:00:00+02:00,1410.0,SE_2
2022-06-23 22:00:00+02:00,1385.0,SE_2
2022-06-23 23:00:00+02:00,1319.0,SE_2
2022-06-24 00:00:00+02:00,1248.0,SE_2
2022-06-24 01:00:00+02:00,1203.0,SE_2
2022-06-24 02:00:00+02:00,1178.0,SE_2
2022-06-24 03:00:00+02:00,1179.0,SE_2
2022-06-24 04:00:00+02:00,1163.0,SE_2
2022-06-24 05:00:00+02:00,1147.0,SE_2
2022-06-24 06:00:00+02:00,1189.0,SE_2
2022-06-24 07:00:00+02:00,1266.0,SE_2
2022-06-24 08:00:00+02:00,1363.0,SE_2
2022-06-24 09:00:00+02:00,1424.0,SE_2
2022-06-24 10:00:00+02:00,1444.0,SE_2
2022-06-24 11:00:00+02:00,1452.0,SE_2
2022-06-24 12:00:00+02:00,1443.0,SE_2
2022-06-24 13:00:00+02:00,1402.0,SE_2
2022-06-24 14:00:00+02:00,1365.0,SE_2
2022-06-24 15:00:00+02:00,1348.0,SE_2
2022-06-24 16:00:00+02:00,1362.0,SE_2
2022-06-24 17:00:00+02:00,1361.0,SE_2
2022-06-24 18:00:00+02:00,1320.0,SE_2
2022-06-24 19:00:00+02:00,1292.0,SE_2
2022-06-24 20:00:00+02:00,1263.0,SE_2
2022-06-24 21:00:00+02:00,1238.0,SE_2
2022-06-24 22:00:00+02:00,1232.0,SE_2
2022-06-24 23:00:00+02:00,1209.0,SE_2
2022-06-25 00:00:00+02:00,1152.0,SE_2
2022-06-25 01:00:00+02:00,1109.0,SE_2
2022-06-25 02:00:00+02:00,1092.0,SE_2
2022-06-25 03:00:00+02:00,1138.0,SE_2
2022-06-25 04:00:00+02:00,1121.0,SE_2
2022-06-25 05:00:00+02:00,1107.0,SE_2
2022-06-25 06:00:00+02:00,1087.0,SE_2
2022-06-25 07:00:00+02:00,1113.0,SE_2
2022-06-25 08:00:00+02:00,1200.0,SE_2
2022-06-25 09:00:00+02:00,1275.0,SE_2
2022-06-25 10:00:00+02:00,1259.0,SE_2
2022-06-25 11:00:00+02:00,1276.0,SE_2
2022-06-25 12:00:00+02:00,1273.0,SE_2
2022-06-25 13:00:00+02:00,1253.0,SE_2
2022-06-25 14:00:00+02:00,1258.0,SE_2
2022-06-25 15:00:00+02:00,1212.0,SE_2
2022-06-25 16:00:00+02:00,1240.0,SE_2
2022-06-25 17:00:00+02:00,1262.0,SE_2
2022-06-25 18:00:00+02:00,1277.0,SE_2
2022-06-25 19:00:00+02:00,1255.0,SE_2
2022-06-25 20:00:00+02:00,1231.0,SE_2
2022-06-25 21:00:00+02:00,1218.0,SE_2
2022-06-25 22:00:00+02:00,1179.0,SE_2
2022-06-25 23:00:00+02:00,1168.0,SE_2
2022-06-26 00:00:00+02:00,1123.0,SE_2
2022-06-26 01:00:00+02:00,1096.0,SE_2
2022-06-26 02:00:00+02:00,1106.0,SE_2
2022-06-26 03:00:00+02:00,1146.0,SE_2
2022-06-26 04:00:00+02:00,1131.0,SE_2
2022-06-26 05:00:00+02:00,1128.0,SE_2
2022-06-26 06:00:00+02:00,1125.0,SE_2
2022-06-26 07:00:00+02:00,1144.0,SE_2
2022-06-26 08:00:00+02:00,1219.0,SE_2
2022-06-26 09:00:00+02:00,1279.0,SE_2
2022-06-26 10:00:00+02:00,1222.0,SE_2
2022-06-26 11:00:00+02:00,1264.0,SE_2
2022-06-26 12:00:00+02:00,1245.0,SE_2
2022-06-26 13:00:00+02:00,1249.0,SE_2
2022-06-26 14:00:00+02:00,1273.0,SE_2
2022-06-26 15:00:00+02:00,1214.0,SE_2
2022-06-26 16:00:00+02:00,1284.0,SE_2
2022-06-26 17:00:00+02:00,1297.0,SE_2
2022-06-26 18:00:00+02:00,1341.0,SE_2
2022-06-26 19:00:00+02:00,1325.0,SE_2
2022-06-26 20:00:00+02:00,1272.0,SE_2
2022-06-26 21:00:00+02:00,1254.0,SE_2
2022-06-26 22:00:00+02:00,1205.0,SE_2
2022-06-26 23:00:00+02:00,1194.0,SE_2
2022-06-27 00:00:00+02:00,1098.0,SE_2
2022-06-27 01:00:00+02:00,1066.0,SE_2
2022-06-27 02:00:00+02:00,1079.0,SE_2
2022-06-27 03:00:00+02:00,1140.0,SE_2
2022-06-27 04:00:00+02:00,1128.0,SE_2
2022-06-27 05:00:00+02:00,1139.0,SE_2
2022-06-27 06:00:00+02:00,1244.0,SE_2
2022-06-27 07:00:00+02:00,1367.0,SE_2
2022-06-27 08:00:00+02:00,1421.0,SE_2
2022-06-27 09:00:00+02:00,1431.0,SE_2
2022-06-27 10:00:00+02:00,1428.0,SE_2
2022-06-27 11:00:00+02:00,1436.0,SE_2
2022-06-27 12:00:00+02:00,1432.0,SE_2
2022-06-27 13:00:00+02:00,1408.0,SE_2
2022-06-27 14:00:00+02:00,1382.0,SE_2
2022-06-27 15:00:00+02:00,1387.0,SE_2
2022-06-27 16:00:00+02:00,1397.0,SE_2
2022-06-27 17:00:00+02:00,1365.0,SE_2
2022-06-27 18:00:00+02:00,1359.0,SE_2
2022-06-27 19:00:00+02:00,1321.0,SE_2
2022-06-27 20:00:00+02:00,1275.0,SE_2
2022-06-27 21:00:00+02:00,1254.0,SE_2
2022-06-27 22:00:00+02:00,1228.0,SE_2
2022-06-27 23:00:00+02:00,1188.0,SE_2
2022-06-28 00:00:00+02:00,1139.0,SE_2
2022-06-28 01:00:00+02:00,1099.0,SE_2
2022-06-28 02:00:00+02:00,1109.0,SE_2
2022-06-28 03:00:00+02:00,1151.0,SE_2
2022-06-28 04:00:00+02:00,1142.0,SE_2
2022-06-28 05:00:00+02:00,1161.0,SE_2
2022-06-28 06:00:00+02:00,1250.0,SE_2
2022-06-28 07:00:00+02:00,1353.0,SE_2
2022-06-28 08:00:00+02:00,1402.0,SE_2
2022-06-28 09:00:00+02:00,1428.0,SE_2
2022-06-28 10:00:00+02:00,1424.0,SE_2
2022-06-28 11:00:00+02:00,1427.0,SE_2
2022-06-28 12:00:00+02:00,1425.0,SE_2
2022-06-28 13:00:00+02:00,1405.0,SE_2
2022-06-28 14:00:00+02:00,1386.0,SE_2
2022-06-28 15:00:00+02:00,1354.0,SE_2
2022-06-28 16:00:00+02:00,1352.0,SE_2
2022-06-28 17:00:00+02:00,1338.0,SE_2
2022-06-28 18:00:00+02:00,1333.0,SE_2
2022-06-28 19:00:00+02:00,1317.0,SE_2
2022-06-28 20:00:00+02:00,1291.0,SE_2
2022-06-28 21:00:00+02:00,1287.0,SE_2
2022-06-28 22:00:00+02:00,1257.0,SE_2
2022-06-28 23:00:00+02:00,1218.0,SE_2
2022-06-29 00:00:00+02:00,1177.0,SE_2
2022-06-29 01:00:00+02:00,1130.0,SE_2
2022-06-29 02:00:00+02:00,1132.0,SE_2
2022-06-29 03:00:00+02:00,1158.0,SE_2
2022-06-29 04:00:00+02:00,1152.0,SE_2
2022-06-29 05:00:00+02:00,1175.0,SE_2
2022-06-29 06:00:00+02:00,1271.0,SE_2
2022-06-29 07:00:00+02:00,1367.0,SE_2
2022-06-29 08:00:00+02:00,1415.0,SE_2
2022-06-29 09:00:00+02:00,1439.0,SE_2
2022-06-29 10:00:00+02:00,1463.0,SE_2
2022-06-29 11:00:00+02:00,1470.0,SE_2
2022-06-29 12:00:00+02:00,1475.0,SE_2
2022-06-29 13:00:00+02:00,1464.0,SE_2
2022-06-29 14:00:00+02:00,1466.0,SE_2
2022-06-29 15:00:00+02:00,1470.0,SE_2
2022-06-29 16:00:00+02:00,1467.0,SE_2
2022-06-29 17:00:00+02:00,1464.0,SE_2
2022-06-29 18:00:00+02:00,1444.0,SE_2
2022-06-29 19:00:00+02:00,1427.0,SE_2
2022-06-29 20:00:00+02:00,1402.0,SE_2
2022-06-29 21:00:00+02:00,1379.0,SE_2
2022-06-29 22:00:00+02:00,1346.0,SE_2
2022-06-29 23:00:00+02:00,1292.0,SE_2
2022-06-01 00:00:00+02:00,7708.0,SE_3
2022-06-01 01:00:00+02:00,7529.0,SE_3
2022-06-01 02:00:00+02:00,7463.0,SE_3
2022-06-01 03:00:00+02:00,7407.0,SE_3
2022-06-01 04:00:00+02:00,7348.0,SE_3
2022-06-01 05:00:00+02:00,7612.0,SE_3
2022-06-01 06:00:00+02:00,8417.0,SE_3
2022-06-01 07:00:00+02:00,9179.0,SE_3
2022-06-01 08:00:00+02:00,9421.0,SE_3
2022-06-01 09:00:00+02:00,9409.0,SE_3
2022-06-01 10:00:00+02:00,9439.0,SE_3
2022-06-01 11:00:00+02:00,9451.0,SE_3
2022-06-01 12:00:00+02:00,9421.0,SE_3
2022-06-01 13:00:00+02:00,9343.0,SE_3
2022-06-01 14:00:00+02:00,9258.0,SE_3
2022-06-01 15:00:00+02:00,9197.0,SE_3
2022-06-01 16:00:00+02:00,9108.0,SE_3
2022-06-01 17:00:00+02:00,9157.0,SE_3
2022-06-01 18:00:00+02:00,9007.0,SE_3
2022-06-01 19:00:00+02:00,8864.0,SE_3
2022-06-01 20:00:00+02:00,8718.0,SE_3
2022-06-01 21:00:00+02:00,8536.0,SE_3
2022-06-01 22:00:00+02:00,8301.0,SE_3
2022-06-01 23:00:00+02:00,7898.0,SE_3
2022-06-02 00:00:00+02:00,7559.0,SE_3
2022-06-02 01:00:00+02:00,7388.0,SE_3
2022-06-02 02:00:00+02:00,7334.0,SE_3
2022-06-02 03:00:00+02:00,7291.0,SE_3
2022-06-02 04:00:00+02:00,7239.0,SE_3
2022-06-02 05:00:00+02:00,7509.0,SE_3
2022-06-02 06:00:00+02:00,8328.0,SE_3
2022-06-02 07:00:00+02:00,9116.0,SE_3
2022-06-02 08:00:00+02:00,9393.0,SE_3
2022-06-02 09:00:00+02:00,9435.0,SE_3
2022-06-02 10:00:00+02:00,9508.0,SE_3
2022-06-02 11:00:00+02:00,9544.0,SE_3
2022-06-02 12:00:00+02:00,9535.0,SE_3
2022-06-02 13:00:00+02:00,9471.0,SE_3
2022-06-02 14:00:00+02:00,9409.0,SE_3
2022-06-02 15:00:00+02:00,9352.0,SE_3
2022-06-02 16:00:00+02:00,9231.0,SE_3
2022-06-02 17:00:00+02:00,9257.0,SE_3
2022-06-02 18:00:00+02:00,9090.0,SE_3
2022-06-02 19:00:00+02:00,8937.0,SE_3
2022-06-02 20:00:00+02:00,8776.0,SE_3
2022-06-02 21:00:00+02:00,8573.0,SE_3
2022-06-02 22:00:00+02:00,8326.0,SE_3
2022-06-02 23:00:00+02:00,7916.0,SE_3
2022-06-03 00:00:00+02:00,7562.0,SE_3
2022-06-03 01:00:00+02:00,7370.0,SE_3
2022-06-03 02:00:00+02:00,7296.0,SE_3
2022-06-03 03:00:00+02:00,7234.0,SE_3
2022-06-03 04:00:00+02:00,7192.0,SE_3
2022-06-03 05:00:00+02:00,7452.0,SE_3
2022-06-03 06:00:00+02:00,8237.0,SE_3
2022-06-03 07:00:00+02:00,9028.0,SE_3
2022-06-03 08:00:00+02:00,9318.0,SE_3
2022-06-03 09:00:00+02:00,9369.0,SE_3
