,Solar,Wind Offshore,Wind Onshore,country_code
2022-06-01 00:00:00+02:00,8.0,34.0,132.0,DK_1
2022-06-01 01:00:00+02:00,0.0,26.0,149.0,DK_1
2022-06-01 02:00:00+02:00,0.0,19.0,168.0,DK_1
2022-06-01 03:00:00+02:00,0.0,19.0,200.0,DK_1
2022-06-01 04:00:00+02:00,1.0,25.0,225.0,DK_1
2022-06-01 05:00:00+02:00,25.0,28.0,238.0,DK_1
2022-06-01 06:00:00+02:00,114.0,27.0,220.0,DK_1
2022-06-01 07:00:00+02:00,280.0,29.0,214.0,DK_1
2022-06-01 08:00:00+02:00,495.0,27.0,240.0,DK_1
2022-06-01 09:00:00+02:00,732.0,25.0,273.0,DK_1
2022-06-01 10:00:00+02:00,931.0,25.0,340.0,DK_1
2022-06-01 11:00:00+02:00,1018.0,26.0,449.0,DK_1
2022-06-01 12:00:00+02:00,1035.0,45.0,573.0,DK_1
2022-06-01 13:00:00+02:00,1051.0,70.0,716.0,DK_1
2022-06-01 14:00:00+02:00,989.0,110.0,856.0,DK_1
2022-06-01 15:00:00+02:00,909.0,158.0,982.0,DK_1
2022-06-01 16:00:00+02:00,807.0,197.0,1032.0,DK_1
2022-06-01 17:00:00+02:00,664.0,218.0,1048.0,DK_1
2022-06-01 18:00:00+02:00,474.0,232.0,1026.0,DK_1
2022-06-01 19:00:00+02:00,260.0,255.0,963.0,DK_1
2022-06-01 20:00:00+02:00,87.0,315.0,846.0,DK_1
2022-06-01 21:00:00+02:00,13.0,369.0,752.0,DK_1
2022-06-01 22:00:00+02:00,0.0,439.0,791.0,DK_1
2022-06-01 23:00:00+02:00,0.0,501.0,877.0,DK_1
2022-06-02 00:00:00+02:00,0.0,666.0,802.0,DK_1
2022-06-02 01:00:00+02:00,0.0,719.0,854.0,DK_1
2022-06-02 02:00:00+02:00,0.0,742.0,852.0,DK_1
2022-06-02 03:00:00+02:00,0.0,711.0,920.0,DK_1
2022-06-02 04:00:00+02:00,0.0,685.0,946.0,DK_1
2022-06-02 05:00:00+02:00,15.0,710.0,986.0,DK_1
2022-06-02 06:00:00+02:00,50.0,756.0,1038.0,DK_1
2022-06-02 07:00:00+02:00,90.0,808.0,1106.0,DK_1
2022-06-02 08:00:00+02:00,122.0,765.0,1306.0,DK_1
2022-06-02 09:00:00+02:00,157.0,746.0,1523.0,DK_1
2022-06-02 10:00:00+02:00,220.0,745.0,1768.0,DK_1
2022-06-02 11:00:00+02:00,352.0,781.0,1845.0,DK_1
2022-06-02 12:00:00+02:00,441.0,780.0,1919.0,DK_1
2022-06-02 13:00:00+02:00,458.0,759.0,2041.0,DK_1
2022-06-02 14:00:00+02:00,490.0,730.0,2134.0,DK_1
2022-06-02 15:00:00+02:00,517.0,737.0,2163.0,DK_1
2022-06-02 16:00:00+02:00,483.0,768.0,2111.0,DK_1
2022-06-02 17:00:00+02:00,417.0,779.0,2090.0,DK_1
2022-06-02 18:00:00+02:00,268.0,722.0,2044.0,DK_1
2022-06-02 19:00:00+02:00,143.0,728.0,1949.0,DK_1
2022-06-02 20:00:00+02:00,50.0,743.0,1767.0,DK_1
2022-06-02 21:00:00+02:00,9.0,709.0,1635.0,DK_1
2022-06-02 22:00:00+02:00,0.0,710.0,1639.0,DK_1
2022-06-02 23:00:00+02:00,0.0,683.0,1652.0,DK_1
2022-06-03 00:00:00+02:00,0.0,640.0,1437.0,DK_1
2022-06-03 01:00:00+02:00,0.0,619.0,1456.0,DK_1
2022-06-03 02:00:00+02:00,0.0,596.0,1406.0,DK_1
2022-06-03 03:00:00+02:00,0.0,595.0,1394.0,DK_1
2022-06-03 04:00:00+02:00,1.0,580.0,1380.0,DK_1
2022-06-03 05:00:00+02:00,25.0,545.0,1341.0,DK_1
2022-06-03 06:00:00+02:00,90.0,499.0,1230.0,DK_1
2022-06-03 07:00:00+02:00,222.0,450.0,1101.0,DK_1
2022-06-03 08:00:00+02:00,407.0,409.0,1137.0,DK_1
2022-06-03 09:00:00+02:00,599.0,371.0,1165.0,DK_1
2022-06-03 10:00:00+02:00,773.0,323.0,1213.0,DK_1
2022-06-03 11:00:00+02:00,920.0,267.0,1203.0,DK_1
2022-06-03 12:00:00+02:00,1009.0,228.0,1188.0,DK_1
2022-06-03 13:00:00+02:00,1032.0,189.0,1264.0,DK_1
2022-06-03 14:00:00+02:00,1014.0,195.0,1368.0,DK_1
2022-06-03 15:00:00+02:00,959.0,250.0,1449.0,DK_1
2022-06-03 16:00:00+02:00,842.0,315.0,1437.0,DK_1
2022-06-03 17:00:00+02:00,676.0,355.0,1415.0,DK_1
2022-06-03 18:00:00+02:00,461.0,368.0,1323.0,DK_1
2022-06-03 19:00:00+02:00,245.0,394.0,1184.0,DK_1
2022-06-03 20:00:00+02:00,86.0,444.0,980.0,DK_1
2022-06-03 21:00:00+02:00,13.0,411.0,840.0,DK_1
2022-06-03 22:00:00+02:00,0.0,390.0,792.0,DK_1
2022-06-03 23:00:00+02:00,0.0,343.0,777.0,DK_1
2022-06-04 00:00:00+02:00,0.0,371.0,609.0,DK_1
2022-06-04 01:00:00+02:00,0.0,370.0,586.0,DK_1
2022-06-04 02:00:00+02:00,0.0,346.0,518.0,DK_1
2022-06-04 03:00:00+02:00,0.0,306.0,420.0,DK_1
2022-06-04 04:00:00+02:00,1.0,278.0,372.0,DK_1
2022-06-04 05:00:00+02:00,28.0,236.0,341.0,DK_1
2022-06-04 06:00:00+02:00,118.0,190.0,279.0,DK_1
2022-06-04 07:00:00+02:00,304.0,155.0,200.0,DK_1
2022-06-04 08:00:00+02:00,570.0,133.0,176.0,DK_1
2022-06-04 09:00:00+02:00,838.0,129.0,165.0,DK_1
2022-06-04 10:00:00+02:00,1046.0,127.0,158.0,DK_1
2022-06-04 11:00:00+02:00,1173.0,115.0,148.0,DK_1
2022-06-04 12:00:00+02:00,1233.0,110.0,148.0,DK_1
2022-06-04 13:00:00+02:00,1235.0,93.0,159.0,DK_1
2022-06-04 14:00:00+02:00,1184.0,110.0,171.0,DK_1
2022-06-04 15:00:00+02:00,1087.0,125.0,182.0,DK_1
2022-06-04 16:00:00+02:00,945.0,121.0,185.0,DK_1
2022-06-04 17:00:00+02:00,765.0,111.0,205.0,DK_1
2022-06-04 18:00:00+02:00,535.0,106.0,237.0,DK_1
2022-06-04 19:00:00+02:00,293.0,126.0,252.0,DK_1
2022-06-04 20:00:00+02:00,104.0,114.0,232.0,DK_1
2022-06-04 21:00:00+02:00,14.0,114.0,212.0,DK_1
2022-06-04 22:00:00+02:00,0.0,126.0,210.0,DK_1
2022-06-04 23:00:00+02:00,0.0,123.0,218.0,DK_1
2022-06-05 00:00:00+02:00,0.0,74.0,122.0,DK_1
2022-06-05 01:00:00+02:00,0.0,71.0,130.0,DK_1
2022-06-05 02:00:00+02:00,0.0,52.0,135.0,DK_1
2022-06-05 03:00:00+02:00,0.0,39.0,137.0,DK_1
2022-06-05 04:00:00+02:00,1.0,27.0,135.0,DK_1
2022-06-05 05:00:00+02:00,32.0,21.0,132.0,DK_1
2022-06-05 06:00:00+02:00,140.0,21.0,123.0,DK_1
2022-06-05 07:00:00+02:00,350.0,20.0,110.0,DK_1
2022-06-05 08:00:00+02:00,621.0,21.0,111.0,DK_1
2022-06-05 09:00:00+02:00,874.0,27.0,121.0,DK_1
2022-06-05 10:00:00+02:00,1068.0,40.0,145.0,DK_1
2022-06-05 11:00:00+02:00,1190.0,46.0,147.0,DK_1
2022-06-05 12:00:00+02:00,1252.0,48.0,145.0,DK_1
2022-06-05 13:00:00+02:00,1256.0,76.0,138.0,DK_1
2022-06-05 14:00:00+02:00,1204.0,103.0,148.0,DK_1
2022-06-05 15:00:00+02:00,1099.0,118.0,160.0,DK_1
2022-06-05 16:00:00+02:00,943.0,160.0,172.0,DK_1
2022-06-05 17:00:00+02:00,749.0,201.0,194.0,DK_1
2022-06-05 18:00:00+02:00,503.0,226.0,226.0,DK_1
2022-06-05 19:00:00+02:00,256.0,235.0,268.0,DK_1
2022-06-05 20:00:00+02:00,86.0,246.0,290.0,DK_1
2022-06-05 21:00:00+02:00,12.0,260.0,310.0,DK_1
2022-06-05 22:00:00+02:00,0.0,233.0,348.0,DK_1
2022-06-05 23:00:00+02:00,0.0,226.0,412.0,DK_1
2022-06-06 00:00:00+02:00,0.0,280.0,496.0,DK_1
2022-06-06 01:00:00+02:00,0.0,287.0,557.0,DK_1
2022-06-06 02:00:00+02:00,0.0,326.0,691.0,DK_1
2022-06-06 03:00:00+02:00,0.0,470.0,807.0,DK_1
2022-06-06 04:00:00+02:00,1.0,618.0,921.0,DK_1
2022-06-06 05:00:00+02:00,18.0,715.0,1025.0,DK_1
2022-06-06 06:00:00+02:00,49.0,778.0,1049.0,DK_1
2022-06-06 07:00:00+02:00,88.0,784.0,1035.0,DK_1
2022-06-06 08:00:00+02:00,120.0,800.0,1087.0,DK_1
2022-06-06 09:00:00+02:00,144.0,833.0,1164.0,DK_1
2022-06-06 10:00:00+02:00,172.0,835.0,1227.0,DK_1
2022-06-06 11:00:00+02:00,219.0,799.0,1179.0,DK_1
2022-06-06 12:00:00+02:00,273.0,682.0,1185.0,DK_1
2022-06-06 13:00:00+02:00,296.0,680.0,1181.0,DK_1
2022-06-06 14:00:00+02:00,298.0,740.0,1091.0,DK_1
2022-06-06 15:00:00+02:00,303.0,702.0,934.0,DK_1
2022-06-06 16:00:00+02:00,315.0,560.0,789.0,DK_1
2022-06-06 17:00:00+02:00,272.0,448.0,654.0,DK_1
2022-06-06 18:00:00+02:00,185.0,385.0,541.0,DK_1
2022-06-06 19:00:00+02:00,111.0,387.0,444.0,DK_1
2022-06-06 20:00:00+02:00,47.0,294.0,382.0,DK_1
2022-06-06 21:00:00+02:00,8.0,189.0,366.0,DK_1
2022-06-06 22:00:00+02:00,0.0,179.0,368.0,DK_1
2022-06-06 23:00:00+02:00,0.0,177.0,390.0,DK_1
2022-06-07 00:00:00+02:00,0.0,337.0,558.0,DK_1
2022-06-07 01:00:00+02:00,0.0,396.0,529.0,DK_1
2022-06-07 02:00:00+02:00,0.0,494.0,526.0,DK_1
2022-06-07 03:00:00+02:00,0.0,543.0,484.0,DK_1
2022-06-07 04:00:00+02:00,1.0,594.0,470.0,DK_1
2022-06-07 05:00:00+02:00,14.0,645.0,506.0,DK_1
2022-06-07 06:00:00+02:00,40.0,641.0,540.0,DK_1
2022-06-07 07:00:00+02:00,75.0,645.0,585.0,DK_1
2022-06-07 08:00:00+02:00,108.0,589.0,735.0,DK_1
2022-06-07 09:00:00+02:00,134.0,540.0,915.0,DK_1
2022-06-07 10:00:00+02:00,151.0,532.0,1079.0,DK_1
2022-06-07 11:00:00+02:00,186.0,496.0,1155.0,DK_1
2022-06-07 12:00:00+02:00,205.0,403.0,1201.0,DK_1
2022-06-07 13:00:00+02:00,209.0,316.0,1261.0,DK_1
2022-06-07 14:00:00+02:00,199.0,271.0,1291.0,DK_1
2022-06-07 15:00:00+02:00,186.0,345.0,1268.0,DK_1
2022-06-07 16:00:00+02:00,170.0,501.0,1215.0,DK_1
2022-06-07 17:00:00+02:00,151.0,538.0,1208.0,DK_1
2022-06-07 18:00:00+02:00,110.0,699.0,1197.0,DK_1
2022-06-07 19:00:00+02:00,62.0,776.0,1105.0,DK_1
2022-06-07 20:00:00+02:00,24.0,777.0,923.0,DK_1
2022-06-07 21:00:00+02:00,4.0,643.0,812.0,DK_1
2022-06-07 22:00:00+02:00,0.0,571.0,789.0,DK_1
2022-06-07 23:00:00+02:00,0.0,545.0,799.0,DK_1
2022-06-08 00:00:00+02:00,0.0,763.0,915.0,DK_1
2022-06-08 01:00:00+02:00,0.0,690.0,930.0,DK_1
2022-06-08 02:00:00+02:00,0.0,675.0,952.0,DK_1
2022-06-08 03:00:00+02:00,0.0,680.0,942.0,DK_1
2022-06-08 04:00:00+02:00,1.0,645.0,952.0,DK_1
2022-06-08 05:00:00+02:00,17.0,604.0,931.0,DK_1
2022-06-08 06:00:00+02:00,60.0,563.0,876.0,DK_1
2022-06-08 07:00:00+02:00,131.0,526.0,799.0,DK_1
2022-06-08 08:00:00+02:00,205.0,456.0,798.0,DK_1
2022-06-08 09:00:00+02:00,308.0,410.0,759.0,DK_1
2022-06-08 10:00:00+02:00,435.0,351.0,742.0,DK_1
2022-06-08 11:00:00+02:00,562.0,322.0,699.0,DK_1
2022-06-08 12:00:00+02:00,674.0,265.0,651.0,DK_1
2022-06-08 13:00:00+02:00,702.0,199.0,612.0,DK_1
2022-06-08 14:00:00+02:00,667.0,168.0,576.0,DK_1
2022-06-08 15:00:00+02:00,583.0,142.0,496.0,DK_1
2022-06-08 16:00:00+02:00,520.0,127.0,390.0,DK_1
2022-06-08 17:00:00+02:00,436.0,115.0,300.0,DK_1
2022-06-08 18:00:00+02:00,291.0,109.0,199.0,DK_1
2022-06-08 19:00:00+02:00,155.0,96.0,124.0,DK_1
2022-06-08 20:00:00+02:00,56.0,79.0,80.0,DK_1
2022-06-08 21:00:00+02:00,9.0,74.0,68.0,DK_1
2022-06-08 22:00:00+02:00,0.0,77.0,78.0,DK_1
2022-06-08 23:00:00+02:00,0.0,97.0,97.0,DK_1
2022-06-09 00:00:00+02:00,0.0,90.0,133.0,DK_1
2022-06-09 01:00:00+02:00,0.0,106.0,174.0,DK_1
2022-06-09 02:00:00+02:00,0.0,91.0,205.0,DK_1
2022-06-09 03:00:00+02:00,0.0,107.0,206.0,DK_1
2022-06-09 04:00:00+02:00,1.0,127.0,200.0,DK_1
2022-06-09 05:00:00+02:00,17.0,118.0,193.0,DK_1
2022-06-09 06:00:00+02:00,50.0,100.0,186.0,DK_1
2022-06-09 07:00:00+02:00,107.0,94.0,190.0,DK_1
2022-06-09 08:00:00+02:00,167.0,99.0,210.0,DK_1
2022-06-09 09:00:00+02:00,210.0,107.0,228.0,DK_1
2022-06-09 10:00:00+02:00,238.0,121.0,260.0,DK_1
2022-06-09 11:00:00+02:00,286.0,127.0,296.0,DK_1
2022-06-09 12:00:00+02:00,353.0,108.0,312.0,DK_1
2022-06-09 13:00:00+02:00,397.0,100.0,329.0,DK_1
2022-06-09 14:00:00+02:00,423.0,80.0,340.0,DK_1
2022-06-09 15:00:00+02:00,408.0,75.0,340.0,DK_1
2022-06-09 16:00:00+02:00,366.0,116.0,341.0,DK_1
2022-06-09 17:00:00+02:00,314.0,243.0,355.0,DK_1
2022-06-09 18:00:00+02:00,203.0,344.0,371.0,DK_1
2022-06-09 19:00:00+02:00,108.0,307.0,385.0,DK_1
2022-06-09 20:00:00+02:00,41.0,329.0,376.0,DK_1
2022-06-09 21:00:00+02:00,8.0,332.0,359.0,DK_1
2022-06-09 22:00:00+02:00,0.0,302.0,379.0,DK_1
2022-06-09 23:00:00+02:00,0.0,303.0,412.0,DK_1
2022-06-10 00:00:00+02:00,0.0,234.0,539.0,DK_1
2022-06-10 01:00:00+02:00,0.0,268.0,567.0,DK_1
2022-06-10 02:00:00+02:00,0.0,285.0,577.0,DK_1
2022-06-10 03:00:00+02:00,0.0,318.0,576.0,DK_1
2022-06-10 04:00:00+02:00,1.0,310.0,582.0,DK_1
2022-06-10 05:00:00+02:00,24.0,326.0,537.0,DK_1
2022-06-10 06:00:00+02:00,90.0,321.0,461.0,DK_1
2022-06-10 07:00:00+02:00,233.0,297.0,378.0,DK_1
2022-06-10 08:00:00+02:00,447.0,241.0,371.0,DK_1
2022-06-10 09:00:00+02:00,705.0,243.0,404.0,DK_1
2022-06-10 10:00:00+02:00,908.0,261.0,489.0,DK_1
2022-06-10 11:00:00+02:00,1033.0,247.0,559.0,DK_1
2022-06-10 12:00:00+02:00,1076.0,280.0,646.0,DK_1
2022-06-10 13:00:00+02:00,1064.0,309.0,757.0,DK_1
2022-06-10 14:00:00+02:00,984.0,377.0,830.0,DK_1
2022-06-10 15:00:00+02:00,802.0,415.0,884.0,DK_1
2022-06-10 16:00:00+02:00,628.0,436.0,882.0,DK_1
2022-06-10 17:00:00+02:00,478.0,428.0,884.0,DK_1
2022-06-10 18:00:00+02:00,330.0,378.0,865.0,DK_1
2022-06-10 19:00:00+02:00,184.0,334.0,790.0,DK_1
2022-06-10 20:00:00+02:00,66.0,319.0,662.0,DK_1
2022-06-10 21:00:00+02:00,11.0,318.0,575.0,DK_1
2022-06-10 22:00:00+02:00,0.0,326.0,550.0,DK_1
2022-06-10 23:00:00+02:00,0.0,305.0,549.0,DK_1
2022-06-11 00:00:00+02:00,0.0,344.0,544.0,DK_1
2022-06-11 01:00:00+02:00,0.0,339.0,523.0,DK_1
2022-06-11 02:00:00+02:00,0.0,392.0,507.0,DK_1
2022-06-11 03:00:00+02:00,0.0,427.0,471.0,DK_1
2022-06-11 04:00:00+02:00,2.0,443.0,478.0,DK_1
2022-06-11 05:00:00+02:00,30.0,495.0,493.0,DK_1
2022-06-11 06:00:00+02:00,113.0,478.0,491.0,DK_1
2022-06-11 07:00:00+02:00,268.0,415.0,479.0,DK_1
2022-06-11 08:00:00+02:00,456.0,415.0,550.0,DK_1
2022-06-11 09:00:00+02:00,594.0,434.0,636.0,DK_1
2022-06-11 10:00:00+02:00,656.0,372.0,722.0,DK_1
2022-06-11 11:00:00+02:00,760.0,350.0,777.0,DK_1
2022-06-11 12:00:00+02:00,882.0,392.0,871.0,DK_1
2022-06-11 13:00:00+02:00,950.0,482.0,1046.0,DK_1
2022-06-11 14:00:00+02:00,1000.0,498.0,1218.0,DK_1
2022-06-11 15:00:00+02:00,1000.0,485.0,1411.0,DK_1
2022-06-11 16:00:00+02:00,925.0,464.0,1480.0,DK_1
2022-06-11 17:00:00+02:00,768.0,424.0,1479.0,DK_1
2022-06-11 18:00:00+02:00,538.0,436.0,1439.0,DK_1
2022-06-11 19:00:00+02:00,296.0,541.0,1312.0,DK_1
2022-06-11 20:00:00+02:00,110.0,575.0,1075.0,DK_1
2022-06-11 21:00:00+02:00,17.0,607.0,884.0,DK_1
2022-06-11 22:00:00+02:00,0.0,630.0,816.0,DK_1
2022-06-11 23:00:00+02:00,0.0,657.0,853.0,DK_1
2022-06-12 00:00:00+02:00,0.0,556.0,1033.0,DK_1
2022-06-12 01:00:00+02:00,0.0,594.0,1039.0,DK_1
2022-06-12 02:00:00+02:00,0.0,671.0,1094.0,DK_1
2022-06-12 03:00:00+02:00,0.0,657.0,1087.0,DK_1
2022-06-12 04:00:00+02:00,2.0,605.0,1043.0,DK_1
2022-06-12 05:00:00+02:00,30.0,605.0,964.0,DK_1
2022-06-12 06:00:00+02:00,117.0,527.0,842.0,DK_1
2022-06-12 07:00:00+02:00,300.0,487.0,752.0,DK_1
2022-06-12 08:00:00+02:00,555.0,494.0,833.0,DK_1
2022-06-12 09:00:00+02:00,801.0,521.0,983.0,DK_1
2022-06-12 10:00:00+02:00,917.0,497.0,1205.0,DK_1
2022-06-12 11:00:00+02:00,967.0,485.0,1307.0,DK_1
2022-06-12 12:00:00+02:00,1007.0,432.0,1460.0,DK_1
2022-06-12 13:00:00+02:00,1016.0,433.0,1622.0,DK_1
2022-06-12 14:00:00+02:00,989.0,422.0,1713.0,DK_1
2022-06-12 15:00:00+02:00,968.0,402.0,1770.0,DK_1
2022-06-12 16:00:00+02:00,897.0,366.0,1682.0,DK_1
2022-06-12 17:00:00+02:00,755.0,384.0,1637.0,DK_1
2022-06-12 18:00:00+02:00,534.0,390.0,1539.0,DK_1
2022-06-12 19:00:00+02:00,299.0,418.0,1396.0,DK_1
2022-06-12 20:00:00+02:00,111.0,462.0,1184.0,DK_1
2022-06-12 21:00:00+02:00,17.0,459.0,994.0,DK_1
2022-06-12 22:00:00+02:00,0.0,446.0,907.0,DK_1
2022-06-12 23:00:00+02:00,0.0,475.0,914.0,DK_1
2022-06-13 00:00:00+02:00,0.0,602.0,1095.0,DK_1
2022-06-13 01:00:00+02:00,0.0,644.0,1092.0,DK_1
2022-06-13 02:00:00+02:00,0.0,651.0,1110.0,DK_1
2022-06-13 03:00:00+02:00,0.0,621.0,994.0,DK_1
2022-06-13 04:00:00+02:00,2.0,551.0,862.0,DK_1
2022-06-13 05:00:00+02:00,29.0,460.0,730.0,DK_1
2022-06-13 06:00:00+02:00,98.0,420.0,665.0,DK_1
2022-06-13 07:00:00+02:00,242.0,395.0,684.0,DK_1
2022-06-13 08:00:00+02:00,427.0,398.0,818.0,DK_1
2022-06-13 09:00:00+02:00,537.0,437.0,928.0,DK_1
2022-06-13 10:00:00+02:00,623.0,461.0,1121.0,DK_1
2022-06-13 11:00:00+02:00,731.0,507.0,1289.0,DK_1
2022-06-13 12:00:00+02:00,872.0,535.0,1518.0,DK_1
2022-06-13 13:00:00+02:00,972.0,540.0,1784.0,DK_1
2022-06-13 14:00:00+02:00,1011.0,607.0,1995.0,DK_1
2022-06-13 15:00:00+02:00,982.0,626.0,2164.0,DK_1
2022-06-13 16:00:00+02:00,885.0,650.0,2255.0,DK_1
2022-06-13 17:00:00+02:00,692.0,679.0,2319.0,DK_1
2022-06-13 18:00:00+02:00,463.0,767.0,2345.0,DK_1
2022-06-13 19:00:00+02:00,254.0,826.0,2266.0,DK_1
2022-06-13 20:00:00+02:00,94.0,856.0,2017.0,DK_1
2022-06-13 21:00:00+02:00,15.0,844.0,1868.0,DK_1
2022-06-13 22:00:00+02:00,0.0,805.0,1863.0,DK_1
2022-06-13 23:00:00+02:00,0.0,806.0,1844.0,DK_1
2022-06-14 00:00:00+02:00,0.0,911.0,1833.0,DK_1
2022-06-14 01:00:00+02:00,0.0,867.0,1760.0,DK_1
2022-06-14 02:00:00+02:00,0.0,782.0,1712.0,DK_1
2022-06-14 03:00:00+02:00,0.0,759.0,1623.0,DK_1
2022-06-14 04:00:00+02:00,2.0,754.0,1570.0,DK_1
2022-06-14 05:00:00+02:00,30.0,699.0,1505.0,DK_1
2022-06-14 06:00:00+02:00,103.0,645.0,1408.0,DK_1
2022-06-14 07:00:00+02:00,228.0,597.0,1337.0,DK_1
2022-06-14 08:00:00+02:00,399.0,537.0,1376.0,DK_1
2022-06-14 09:00:00+02:00,605.0,538.0,1319.0,DK_1
2022-06-14 10:00:00+02:00,805.0,511.0,1246.0,DK_1
2022-06-14 11:00:00+02:00,947.0,432.0,1186.0,DK_1
2022-06-14 12:00:00+02:00,1004.0,357.0,1202.0,DK_1
2022-06-14 13:00:00+02:00,998.0,328.0,1250.0,DK_1
2022-06-14 14:00:00+02:00,945.0,324.0,1271.0,DK_1
2022-06-14 15:00:00+02:00,885.0,315.0,1268.0,DK_1
2022-06-14 16:00:00+02:00,758.0,255.0,1198.0,DK_1
2022-06-14 17:00:00+02:00,596.0,255.0,1119.0,DK_1
2022-06-14 18:00:00+02:00,393.0,276.0,1025.0,DK_1
2022-06-14 19:00:00+02:00,216.0,295.0,926.0,DK_1
2022-06-14 20:00:00+02:00,86.0,278.0,764.0,DK_1
2022-06-14 21:00:00+02:00,16.0,249.0,629.0,DK_1
2022-06-14 22:00:00+02:00,0.0,254.0,583.0,DK_1
2022-06-14 23:00:00+02:00,0.0,257.0,587.0,DK_1
2022-06-15 00:00:00+02:00,0.0,262.0,561.0,DK_1
2022-06-15 01:00:00+02:00,0.0,255.0,572.0,DK_1
2022-06-15 02:00:00+02:00,0.0,245.0,603.0,DK_1
2022-06-15 03:00:00+02:00,0.0,272.0,610.0,DK_1
2022-06-15 04:00:00+02:00,2.0,266.0,585.0,DK_1
2022-06-15 05:00:00+02:00,33.0,244.0,537.0,DK_1
2022-06-15 06:00:00+02:00,120.0,224.0,505.0,DK_1
2022-06-15 07:00:00+02:00,278.0,166.0,496.0,DK_1
2022-06-15 08:00:00+02:00,485.0,111.0,540.0,DK_1
2022-06-15 09:00:00+02:00,707.0,92.0,549.0,DK_1
2022-06-15 10:00:00+02:00,899.0,61.0,550.0,DK_1
2022-06-15 11:00:00+02:00,1041.0,42.0,549.0,DK_1
2022-06-15 12:00:00+02:00,1093.0,45.0,584.0,DK_1
2022-06-15 13:00:00+02:00,1064.0,41.0,654.0,DK_1
2022-06-15 14:00:00+02:00,1014.0,36.0,716.0,DK_1
2022-06-15 15:00:00+02:00,944.0,41.0,750.0,DK_1
2022-06-15 16:00:00+02:00,843.0,55.0,761.0,DK_1
2022-06-15 17:00:00+02:00,680.0,85.0,763.0,DK_1
2022-06-15 18:00:00+02:00,479.0,95.0,723.0,DK_1
2022-06-15 19:00:00+02:00,280.0,132.0,672.0,DK_1
2022-06-15 20:00:00+02:00,108.0,134.0,565.0,DK_1
2022-06-15 21:00:00+02:00,18.0,101.0,478.0,DK_1
2022-06-15 22:00:00+02:00,0.0,106.0,467.0,DK_1
2022-06-15 23:00:00+02:00,0.0,126.0,514.0,DK_1
2022-06-16 00:00:00+02:00,0.0,191.0,496.0,DK_1
2022-06-16 01:00:00+02:00,0.0,249.0,544.0,DK_1
2022-06-16 02:00:00+02:00,0.0,245.0,631.0,DK_1
2022-06-16 03:00:00+02:00,0.0,255.0,661.0,DK_1
2022-06-16 04:00:00+02:00,2.0,255.0,730.0,DK_1
2022-06-16 05:00:00+02:00,33.0,259.0,826.0,DK_1
2022-06-16 06:00:00+02:00,121.0,272.0,850.0,DK_1
2022-06-16 07:00:00+02:00,298.0,308.0,867.0,DK_1
2022-06-16 08:00:00+02:00,537.0,309.0,1013.0,DK_1
2022-06-16 09:00:00+02:00,778.0,315.0,1132.0,DK_1
2022-06-16 10:00:00+02:00,979.0,315.0,1240.0,DK_1
2022-06-16 11:00:00+02:00,1142.0,287.0,1241.0,DK_1
2022-06-16 12:00:00+02:00,1233.0,246.0,1322.0,DK_1
2022-06-16 13:00:00+02:00,1252.0,251.0,1339.0,DK_1
2022-06-16 14:00:00+02:00,1213.0,223.0,1327.0,DK_1
2022-06-16 15:00:00+02:00,1127.0,267.0,1313.0,DK_1
2022-06-16 16:00:00+02:00,988.0,243.0,1275.0,DK_1
2022-06-16 17:00:00+02:00,804.0,291.0,1265.0,DK_1
2022-06-16 18:00:00+02:00,566.0,286.0,1262.0,DK_1
2022-06-16 19:00:00+02:00,313.0,312.0,1214.0,DK_1
2022-06-16 20:00:00+02:00,111.0,300.0,1021.0,DK_1
2022-06-16 21:00:00+02:00,17.0,277.0,833.0,DK_1
2022-06-16 22:00:00+02:00,0.0,273.0,749.0,DK_1
2022-06-16 23:00:00+02:00,0.0,262.0,772.0,DK_1
2022-06-17 00:00:00+02:00,0.0,340.0,650.0,DK_1
2022-06-17 01:00:00+02:00,0.0,298.0,598.0,DK_1
2022-06-17 02:00:00+02:00,0.0,245.0,555.0,DK_1
2022-06-17 03:00:00+02:00,0.0,265.0,532.0,DK_1
2022-06-17 04:00:00+02:00,2.0,291.0,576.0,DK_1
2022-06-17 05:00:00+02:00,34.0,331.0,583.0,DK_1
2022-06-17 06:00:00+02:00,111.0,342.0,474.0,DK_1
2022-06-17 07:00:00+02:00,231.0,328.0,356.0,DK_1
2022-06-17 08:00:00+02:00,359.0,287.0,339.0,DK_1
2022-06-17 09:00:00+02:00,422.0,313.0,364.0,DK_1
2022-06-17 10:00:00+02:00,426.0,306.0,433.0,DK_1
2022-06-17 11:00:00+02:00,432.0,296.0,488.0,DK_1
2022-06-17 12:00:00+02:00,396.0,309.0,554.0,DK_1
2022-06-17 13:00:00+02:00,339.0,379.0,633.0,DK_1
2022-06-17 14:00:00+02:00,286.0,521.0,687.0,DK_1
2022-06-17 15:00:00+02:00,233.0,601.0,761.0,DK_1
2022-06-17 16:00:00+02:00,196.0,629.0,865.0,DK_1
2022-06-17 17:00:00+02:00,174.0,693.0,1047.0,DK_1
2022-06-17 18:00:00+02:00,136.0,786.0,1274.0,DK_1
2022-06-17 19:00:00+02:00,94.0,911.0,1469.0,DK_1
2022-06-17 20:00:00+02:00,46.0,966.0,1512.0,DK_1
