,Forecasted Load,Actual Load,country_code
2022-06-01 00:00:00+02:00,2053.0,2007.0,DK_1
2022-06-01 01:00:00+02:00,1944.0,1936.0,DK_1
2022-06-01 02:00:00+02:00,1925.0,1936.0,DK_1
2022-06-01 03:00:00+02:00,1943.0,1929.0,DK_1
2022-06-01 04:00:00+02:00,1945.0,1940.0,DK_1
2022-06-01 05:00:00+02:00,2018.0,2025.0,DK_1
2022-06-01 06:00:00+02:00,2301.0,2327.0,DK_1
2022-06-01 07:00:00+02:00,2603.0,2695.0,DK_1
2022-06-01 08:00:00+02:00,2843.0,2850.0,DK_1
2022-06-01 09:00:00+02:00,2786.0,2681.0,DK_1
2022-06-01 10:00:00+02:00,2770.0,2899.0,DK_1
2022-06-01 11:00:00+02:00,3027.0,3157.0,DK_1
2022-06-01 12:00:00+02:00,3075.0,3099.0,DK_1
2022-06-01 13:00:00+02:00,3081.0,3154.0,DK_1
2022-06-01 14:00:00+02:00,3113.0,3193.0,DK_1
2022-06-01 15:00:00+02:00,3057.0,3041.0,DK_1
2022-06-01 16:00:00+02:00,2944.0,2933.0,DK_1
2022-06-01 17:00:00+02:00,2965.0,2946.0,DK_1
2022-06-01 18:00:00+02:00,2849.0,2827.0,DK_1
2022-06-01 19:00:00+02:00,2591.0,2620.0,DK_1
2022-06-01 20:00:00+02:00,2492.0,2489.0,DK_1
2022-06-01 21:00:00+02:00,2439.0,2348.0,DK_1
2022-06-01 22:00:00+02:00,2363.0,2278.0,DK_1
2022-06-01 23:00:00+02:00,2250.0,2166.0,DK_1
2022-06-02 00:00:00+02:00,2056.0,2081.0,DK_1
2022-06-02 01:00:00+02:00,1980.0,2012.0,DK_1
2022-06-02 02:00:00+02:00,1965.0,1975.0,DK_1
2022-06-02 03:00:00+02:00,1960.0,1941.0,DK_1
2022-06-02 04:00:00+02:00,1953.0,1981.0,DK_1
2022-06-02 05:00:00+02:00,2084.0,2088.0,DK_1
2022-06-02 06:00:00+02:00,2367.0,2401.0,DK_1
2022-06-02 07:00:00+02:00,2675.0,2812.0,DK_1
2022-06-02 08:00:00+02:00,2901.0,2951.0,DK_1
2022-06-02 09:00:00+02:00,2940.0,2998.0,DK_1
2022-06-02 10:00:00+02:00,3040.0,3115.0,DK_1
2022-06-02 11:00:00+02:00,3059.0,3103.0,DK_1
2022-06-02 12:00:00+02:00,3060.0,3035.0,DK_1
2022-06-02 13:00:00+02:00,3081.0,3091.0,DK_1
2022-06-02 14:00:00+02:00,3009.0,3022.0,DK_1
2022-06-02 15:00:00+02:00,2944.0,2962.0,DK_1
2022-06-02 16:00:00+02:00,2914.0,2941.0,DK_1
2022-06-02 17:00:00+02:00,3008.0,3019.0,DK_1
2022-06-02 18:00:00+02:00,2953.0,2930.0,DK_1
2022-06-02 19:00:00+02:00,2812.0,2760.0,DK_1
2022-06-02 20:00:00+02:00,2660.0,2574.0,DK_1
2022-06-02 21:00:00+02:00,2515.0,2401.0,DK_1
2022-06-02 22:00:00+02:00,2478.0,2385.0,DK_1
2022-06-02 23:00:00+02:00,2370.0,2245.0,DK_1
2022-06-03 00:00:00+02:00,2102.0,2120.0,DK_1
2022-06-03 01:00:00+02:00,1988.0,2048.0,DK_1
2022-06-03 02:00:00+02:00,1988.0,2030.0,DK_1
2022-06-03 03:00:00+02:00,2014.0,2013.0,DK_1
2022-06-03 04:00:00+02:00,2028.0,2015.0,DK_1
2022-06-03 05:00:00+02:00,2103.0,2103.0,DK_1
2022-06-03 06:00:00+02:00,2358.0,2381.0,DK_1
2022-06-03 07:00:00+02:00,2769.0,2738.0,DK_1
2022-06-03 08:00:00+02:00,2906.0,2877.0,DK_1
2022-06-03 09:00:00+02:00,2954.0,2981.0,DK_1
2022-06-03 10:00:00+02:00,3109.0,3142.0,DK_1
2022-06-03 11:00:00+02:00,3149.0,3168.0,DK_1
2022-06-03 12:00:00+02:00,3098.0,3076.0,DK_1
2022-06-03 13:00:00+02:00,3014.0,2983.0,DK_1
2022-06-03 14:00:00+02:00,2836.0,2853.0,DK_1
2022-06-03 15:00:00+02:00,2779.0,2784.0,DK_1
2022-06-03 16:00:00+02:00,2726.0,2742.0,DK_1
2022-06-03 17:00:00+02:00,2803.0,2762.0,DK_1
2022-06-03 18:00:00+02:00,2729.0,2690.0,DK_1
2022-06-03 19:00:00+02:00,2538.0,2459.0,DK_1
2022-06-03 20:00:00+02:00,2349.0,2306.0,DK_1
2022-06-03 21:00:00+02:00,2303.0,2193.0,DK_1
2022-06-03 22:00:00+02:00,2191.0,2152.0,DK_1
2022-06-03 23:00:00+02:00,2050.0,2079.0,DK_1
2022-06-04 00:00:00+02:00,2009.0,1852.0,DK_1
2022-06-04 01:00:00+02:00,1788.0,1842.0,DK_1
2022-06-04 02:00:00+02:00,1721.0,1712.0,DK_1
2022-06-04 03:00:00+02:00,1720.0,1732.0,DK_1
2022-06-04 04:00:00+02:00,1699.0,1749.0,DK_1
2022-06-04 05:00:00+02:00,1728.0,1746.0,DK_1
2022-06-04 06:00:00+02:00,1815.0,1846.0,DK_1
2022-06-04 07:00:00+02:00,1989.0,2062.0,DK_1
2022-06-04 08:00:00+02:00,2212.0,2294.0,DK_1
2022-06-04 09:00:00+02:00,2377.0,2446.0,DK_1
2022-06-04 10:00:00+02:00,2454.0,2582.0,DK_1
2022-06-04 11:00:00+02:00,2530.0,2645.0,DK_1
2022-06-04 12:00:00+02:00,2614.0,2680.0,DK_1
2022-06-04 13:00:00+02:00,2617.0,2733.0,DK_1
2022-06-04 14:00:00+02:00,2646.0,2750.0,DK_1
2022-06-04 15:00:00+02:00,2593.0,2605.0,DK_1
2022-06-04 16:00:00+02:00,2567.0,2537.0,DK_1
2022-06-04 17:00:00+02:00,2641.0,2546.0,DK_1
2022-06-04 18:00:00+02:00,2489.0,2423.0,DK_1
2022-06-04 19:00:00+02:00,2287.0,2241.0,DK_1
2022-06-04 20:00:00+02:00,2112.0,2060.0,DK_1
2022-06-04 21:00:00+02:00,2004.0,1972.0,DK_1
2022-06-04 22:00:00+02:00,1964.0,1982.0,DK_1
2022-06-04 23:00:00+02:00,1900.0,1910.0,DK_1
2022-06-05 00:00:00+02:00,1822.0,1815.0,DK_1
2022-06-05 01:00:00+02:00,1739.0,1747.0,DK_1
2022-06-05 02:00:00+02:00,1697.0,1692.0,DK_1
2022-06-05 03:00:00+02:00,1681.0,1702.0,DK_1
2022-06-05 04:00:00+02:00,1701.0,1682.0,DK_1
2022-06-05 05:00:00+02:00,1688.0,1653.0,DK_1
2022-06-05 06:00:00+02:00,1721.0,1760.0,DK_1
2022-06-05 07:00:00+02:00,1864.0,1951.0,DK_1
2022-06-05 08:00:00+02:00,2094.0,2176.0,DK_1
2022-06-05 09:00:00+02:00,2230.0,2343.0,DK_1
2022-06-05 10:00:00+02:00,2372.0,2493.0,DK_1
2022-06-05 11:00:00+02:00,2459.0,2515.0,DK_1
2022-06-05 12:00:00+02:00,2481.0,2548.0,DK_1
2022-06-05 13:00:00+02:00,2482.0,2551.0,DK_1
2022-06-05 14:00:00+02:00,2490.0,2537.0,DK_1
2022-06-05 15:00:00+02:00,2465.0,2424.0,DK_1
2022-06-05 16:00:00+02:00,2436.0,2386.0,DK_1
2022-06-05 17:00:00+02:00,2464.0,2391.0,DK_1
2022-06-05 18:00:00+02:00,2375.0,2314.0,DK_1
2022-06-05 19:00:00+02:00,2208.0,2195.0,DK_1
2022-06-05 20:00:00+02:00,2134.0,2058.0,DK_1
2022-06-05 21:00:00+02:00,2086.0,1967.0,DK_1
2022-06-05 22:00:00+02:00,2066.0,1936.0,DK_1
2022-06-05 23:00:00+02:00,2009.0,1854.0,DK_1
2022-06-06 00:00:00+02:00,1759.0,1773.0,DK_1
2022-06-06 01:00:00+02:00,1692.0,1735.0,DK_1
2022-06-06 02:00:00+02:00,1686.0,1698.0,DK_1
2022-06-06 03:00:00+02:00,1694.0,1688.0,DK_1
2022-06-06 04:00:00+02:00,1679.0,1672.0,DK_1
2022-06-06 05:00:00+02:00,1696.0,1698.0,DK_1
2022-06-06 06:00:00+02:00,1780.0,1792.0,DK_1
2022-06-06 07:00:00+02:00,1999.0,2133.0,DK_1
2022-06-06 08:00:00+02:00,2280.0,2351.0,DK_1
2022-06-06 09:00:00+02:00,2380.0,2358.0,DK_1
2022-06-06 10:00:00+02:00,2401.0,2470.0,DK_1
2022-06-06 11:00:00+02:00,2485.0,2549.0,DK_1
2022-06-06 12:00:00+02:00,2500.0,2550.0,DK_1
2022-06-06 13:00:00+02:00,2529.0,2657.0,DK_1
2022-06-06 14:00:00+02:00,2564.0,2581.0,DK_1
2022-06-06 15:00:00+02:00,2547.0,2528.0,DK_1
2022-06-06 16:00:00+02:00,2539.0,2531.0,DK_1
2022-06-06 17:00:00+02:00,2683.0,2665.0,DK_1
2022-06-06 18:00:00+02:00,2602.0,2529.0,DK_1
2022-06-06 19:00:00+02:00,2390.0,2306.0,DK_1
2022-06-06 20:00:00+02:00,2225.0,2187.0,DK_1
2022-06-06 21:00:00+02:00,2148.0,2074.0,DK_1
2022-06-06 22:00:00+02:00,2111.0,2024.0,DK_1
2022-06-06 23:00:00+02:00,2058.0,1953.0,DK_1
2022-06-07 00:00:00+02:00,1953.0,1982.0,DK_1
2022-06-07 01:00:00+02:00,1856.0,1843.0,DK_1
2022-06-07 02:00:00+02:00,1798.0,1798.0,DK_1
2022-06-07 03:00:00+02:00,1805.0,1807.0,DK_1
2022-06-07 04:00:00+02:00,1835.0,1830.0,DK_1
2022-06-07 05:00:00+02:00,1931.0,1934.0,DK_1
2022-06-07 06:00:00+02:00,2203.0,2207.0,DK_1
2022-06-07 07:00:00+02:00,2563.0,2619.0,DK_1
2022-06-07 08:00:00+02:00,2759.0,2841.0,DK_1
2022-06-07 09:00:00+02:00,2877.0,3009.0,DK_1
2022-06-07 10:00:00+02:00,2977.0,2968.0,DK_1
2022-06-07 11:00:00+02:00,2941.0,2863.0,DK_1
2022-06-07 12:00:00+02:00,2791.0,2764.0,DK_1
2022-06-07 13:00:00+02:00,2781.0,2758.0,DK_1
2022-06-07 14:00:00+02:00,2711.0,2748.0,DK_1
2022-06-07 15:00:00+02:00,2654.0,2680.0,DK_1
2022-06-07 16:00:00+02:00,2664.0,2686.0,DK_1
2022-06-07 17:00:00+02:00,2810.0,2844.0,DK_1
2022-06-07 18:00:00+02:00,2736.0,2700.0,DK_1
2022-06-07 19:00:00+02:00,2589.0,2560.0,DK_1
2022-06-07 20:00:00+02:00,2481.0,2477.0,DK_1
2022-06-07 21:00:00+02:00,2399.0,2293.0,DK_1
2022-06-07 22:00:00+02:00,2318.0,2205.0,DK_1
2022-06-07 23:00:00+02:00,2229.0,2101.0,DK_1
2022-06-08 00:00:00+02:00,1971.0,1950.0,DK_1
2022-06-08 01:00:00+02:00,1907.0,1912.0,DK_1
2022-06-08 02:00:00+02:00,1889.0,1895.0,DK_1
2022-06-08 03:00:00+02:00,1896.0,1881.0,DK_1
2022-06-08 04:00:00+02:00,1889.0,1903.0,DK_1
2022-06-08 05:00:00+02:00,2004.0,1989.0,DK_1
2022-06-08 06:00:00+02:00,2264.0,2269.0,DK_1
2022-06-08 07:00:00+02:00,2586.0,2595.0,DK_1
2022-06-08 08:00:00+02:00,2714.0,2762.0,DK_1
2022-06-08 09:00:00+02:00,2780.0,2822.0,DK_1
2022-06-08 10:00:00+02:00,2858.0,2880.0,DK_1
2022-06-08 11:00:00+02:00,2873.0,2867.0,DK_1
2022-06-08 12:00:00+02:00,2774.0,2749.0,DK_1
2022-06-08 13:00:00+02:00,2760.0,2754.0,DK_1
2022-06-08 14:00:00+02:00,2722.0,2740.0,DK_1
2022-06-08 15:00:00+02:00,2597.0,2601.0,DK_1
2022-06-08 16:00:00+02:00,2582.0,2601.0,DK_1
2022-06-08 17:00:00+02:00,2707.0,2707.0,DK_1
2022-06-08 18:00:00+02:00,2638.0,2629.0,DK_1
2022-06-08 19:00:00+02:00,2513.0,2509.0,DK_1
2022-06-08 20:00:00+02:00,2411.0,2398.0,DK_1
2022-06-08 21:00:00+02:00,2324.0,2276.0,DK_1
2022-06-08 22:00:00+02:00,2255.0,2203.0,DK_1
2022-06-08 23:00:00+02:00,2158.0,2103.0,DK_1
2022-06-09 00:00:00+02:00,1995.0,1978.0,DK_1
2022-06-09 01:00:00+02:00,1894.0,1887.0,DK_1
2022-06-09 02:00:00+02:00,1875.0,1863.0,DK_1
2022-06-09 03:00:00+02:00,1880.0,1846.0,DK_1
2022-06-09 04:00:00+02:00,1889.0,1887.0,DK_1
2022-06-09 05:00:00+02:00,1981.0,1967.0,DK_1
2022-06-09 06:00:00+02:00,2256.0,2284.0,DK_1
2022-06-09 07:00:00+02:00,2604.0,2637.0,DK_1
2022-06-09 08:00:00+02:00,2764.0,2802.0,DK_1
2022-06-09 09:00:00+02:00,2828.0,2844.0,DK_1
2022-06-09 10:00:00+02:00,2857.0,2859.0,DK_1
2022-06-09 11:00:00+02:00,2843.0,2849.0,DK_1
2022-06-09 12:00:00+02:00,2781.0,2799.0,DK_1
2022-06-09 13:00:00+02:00,2791.0,2809.0,DK_1
2022-06-09 14:00:00+02:00,2722.0,2767.0,DK_1
2022-06-09 15:00:00+02:00,2655.0,2716.0,DK_1
2022-06-09 16:00:00+02:00,2701.0,2707.0,DK_1
2022-06-09 17:00:00+02:00,2770.0,2758.0,DK_1
2022-06-09 18:00:00+02:00,2660.0,2650.0,DK_1
2022-06-09 19:00:00+02:00,2538.0,2488.0,DK_1
2022-06-09 20:00:00+02:00,2422.0,2377.0,DK_1
2022-06-09 21:00:00+02:00,2341.0,2267.0,DK_1
2022-06-09 22:00:00+02:00,2292.0,2177.0,DK_1
2022-06-09 23:00:00+02:00,2208.0,2040.0,DK_1
2022-06-10 00:00:00+02:00,1934.0,1932.0,DK_1
2022-06-10 01:00:00+02:00,1832.0,1874.0,DK_1
2022-06-10 02:00:00+02:00,1806.0,1839.0,DK_1
2022-06-10 03:00:00+02:00,1823.0,1818.0,DK_1
2022-06-10 04:00:00+02:00,1853.0,1832.0,DK_1
2022-06-10 05:00:00+02:00,1920.0,1909.0,DK_1
2022-06-10 06:00:00+02:00,2224.0,2207.0,DK_1
2022-06-10 07:00:00+02:00,2515.0,2530.0,DK_1
2022-06-10 08:00:00+02:00,2663.0,2687.0,DK_1
2022-06-10 09:00:00+02:00,2666.0,2759.0,DK_1
2022-06-10 10:00:00+02:00,2806.0,2824.0,DK_1
2022-06-10 11:00:00+02:00,2771.0,2775.0,DK_1
2022-06-10 12:00:00+02:00,2673.0,2690.0,DK_1
2022-06-10 13:00:00+02:00,2599.0,2622.0,DK_1
2022-06-10 14:00:00+02:00,2567.0,2657.0,DK_1
2022-06-10 15:00:00+02:00,2591.0,2581.0,DK_1
2022-06-10 16:00:00+02:00,2527.0,2490.0,DK_1
2022-06-10 17:00:00+02:00,2547.0,2489.0,DK_1
2022-06-10 18:00:00+02:00,2463.0,2447.0,DK_1
2022-06-10 19:00:00+02:00,2311.0,2332.0,DK_1
2022-06-10 20:00:00+02:00,2239.0,2188.0,DK_1
2022-06-10 21:00:00+02:00,2203.0,2043.0,DK_1
2022-06-10 22:00:00+02:00,2087.0,1990.0,DK_1
2022-06-10 23:00:00+02:00,1967.0,1920.0,DK_1
2022-06-11 00:00:00+02:00,1808.0,1824.0,DK_1
2022-06-11 01:00:00+02:00,1722.0,1724.0,DK_1
2022-06-11 02:00:00+02:00,1655.0,1661.0,DK_1
2022-06-11 03:00:00+02:00,1625.0,1630.0,DK_1
2022-06-11 04:00:00+02:00,1623.0,1620.0,DK_1
2022-06-11 05:00:00+02:00,1632.0,1630.0,DK_1
2022-06-11 06:00:00+02:00,1713.0,1699.0,DK_1
2022-06-11 07:00:00+02:00,1862.0,1866.0,DK_1
2022-06-11 08:00:00+02:00,2037.0,2034.0,DK_1
2022-06-11 09:00:00+02:00,2133.0,2163.0,DK_1
2022-06-11 10:00:00+02:00,2263.0,2250.0,DK_1
2022-06-11 11:00:00+02:00,2269.0,2312.0,DK_1
2022-06-11 12:00:00+02:00,2312.0,2308.0,DK_1
2022-06-11 13:00:00+02:00,2288.0,2297.0,DK_1
2022-06-11 14:00:00+02:00,2384.0,2397.0,DK_1
2022-06-11 15:00:00+02:00,2350.0,2320.0,DK_1
2022-06-11 16:00:00+02:00,2317.0,2310.0,DK_1
2022-06-11 17:00:00+02:00,2392.0,2379.0,DK_1
2022-06-11 18:00:00+02:00,2353.0,2360.0,DK_1
2022-06-11 19:00:00+02:00,2179.0,2168.0,DK_1
2022-06-11 20:00:00+02:00,2040.0,2014.0,DK_1
2022-06-11 21:00:00+02:00,1942.0,1865.0,DK_1
2022-06-11 22:00:00+02:00,1888.0,1799.0,DK_1
2022-06-11 23:00:00+02:00,1849.0,1772.0,DK_1
2022-06-12 00:00:00+02:00,1719.0,1707.0,DK_1
2022-06-12 01:00:00+02:00,1669.0,1676.0,DK_1
2022-06-12 02:00:00+02:00,1682.0,1692.0,DK_1
2022-06-12 03:00:00+02:00,1632.0,1591.0,DK_1
2022-06-12 04:00:00+02:00,1543.0,1533.0,DK_1
2022-06-12 05:00:00+02:00,1545.0,1555.0,DK_1
2022-06-12 06:00:00+02:00,1629.0,1640.0,DK_1
2022-06-12 07:00:00+02:00,1776.0,1794.0,DK_1
2022-06-12 08:00:00+02:00,1974.0,1979.0,DK_1
2022-06-12 09:00:00+02:00,2099.0,2077.0,DK_1
2022-06-12 10:00:00+02:00,2112.0,2110.0,DK_1
2022-06-12 11:00:00+02:00,2148.0,2195.0,DK_1
2022-06-12 12:00:00+02:00,2218.0,2273.0,DK_1
2022-06-12 13:00:00+02:00,2317.0,2341.0,DK_1
2022-06-12 14:00:00+02:00,2329.0,2381.0,DK_1
2022-06-12 15:00:00+02:00,2318.0,2376.0,DK_1
2022-06-12 16:00:00+02:00,2380.0,2362.0,DK_1
2022-06-12 17:00:00+02:00,2441.0,2374.0,DK_1
2022-06-12 18:00:00+02:00,2361.0,2324.0,DK_1
2022-06-12 19:00:00+02:00,2231.0,2215.0,DK_1
2022-06-12 20:00:00+02:00,2127.0,2118.0,DK_1
2022-06-12 21:00:00+02:00,2039.0,2035.0,DK_1
2022-06-12 22:00:00+02:00,1994.0,1976.0,DK_1
2022-06-12 23:00:00+02:00,1945.0,1884.0,DK_1
2022-06-13 00:00:00+02:00,1816.0,1816.0,DK_1
2022-06-13 01:00:00+02:00,1756.0,1759.0,DK_1
2022-06-13 02:00:00+02:00,1733.0,1719.0,DK_1
2022-06-13 03:00:00+02:00,1722.0,1706.0,DK_1
2022-06-13 04:00:00+02:00,1729.0,1744.0,DK_1
2022-06-13 05:00:00+02:00,1864.0,1863.0,DK_1
2022-06-13 06:00:00+02:00,2213.0,2183.0,DK_1
2022-06-13 07:00:00+02:00,2497.0,2539.0,DK_1
2022-06-13 08:00:00+02:00,2677.0,2719.0,DK_1
2022-06-13 09:00:00+02:00,2738.0,2834.0,DK_1
2022-06-13 10:00:00+02:00,2865.0,2893.0,DK_1
2022-06-13 11:00:00+02:00,2902.0,2984.0,DK_1
2022-06-13 12:00:00+02:00,2898.0,2905.0,DK_1
2022-06-13 13:00:00+02:00,2922.0,2926.0,DK_1
2022-06-13 14:00:00+02:00,2869.0,2852.0,DK_1
2022-06-13 15:00:00+02:00,2785.0,2816.0,DK_1
2022-06-13 16:00:00+02:00,2754.0,2741.0,DK_1
2022-06-13 17:00:00+02:00,2824.0,2834.0,DK_1
2022-06-13 18:00:00+02:00,2716.0,2707.0,DK_1
2022-06-13 19:00:00+02:00,2570.0,2573.0,DK_1
2022-06-13 20:00:00+02:00,2441.0,2438.0,DK_1
2022-06-13 21:00:00+02:00,2331.0,2316.0,DK_1
2022-06-13 22:00:00+02:00,2246.0,2218.0,DK_1
2022-06-13 23:00:00+02:00,2154.0,2116.0,DK_1
2022-06-14 00:00:00+02:00,1997.0,2000.0,DK_1
2022-06-14 01:00:00+02:00,1945.0,1963.0,DK_1
2022-06-14 02:00:00+02:00,1944.0,1900.0,DK_1
2022-06-14 03:00:00+02:00,1906.0,1873.0,DK_1
2022-06-14 04:00:00+02:00,1903.0,1899.0,DK_1
2022-06-14 05:00:00+02:00,2007.0,1990.0,DK_1
2022-06-14 06:00:00+02:00,2266.0,2270.0,DK_1
2022-06-14 07:00:00+02:00,2574.0,2584.0,DK_1
2022-06-14 08:00:00+02:00,2749.0,2742.0,DK_1
2022-06-14 09:00:00+02:00,2745.0,2744.0,DK_1
2022-06-14 10:00:00+02:00,2777.0,2782.0,DK_1
2022-06-14 11:00:00+02:00,2777.0,2805.0,DK_1
2022-06-14 12:00:00+02:00,2759.0,2800.0,DK_1
2022-06-14 13:00:00+02:00,2830.0,2803.0,DK_1
2022-06-14 14:00:00+02:00,2757.0,2740.0,DK_1
2022-06-14 15:00:00+02:00,2655.0,2684.0,DK_1
2022-06-14 16:00:00+02:00,2674.0,2637.0,DK_1
2022-06-14 17:00:00+02:00,2759.0,2755.0,DK_1
2022-06-14 18:00:00+02:00,2665.0,2681.0,DK_1
2022-06-14 19:00:00+02:00,2595.0,2561.0,DK_1
2022-06-14 20:00:00+02:00,2487.0,2421.0,DK_1
2022-06-14 21:00:00+02:00,2407.0,2289.0,DK_1
2022-06-14 22:00:00+02:00,2338.0,2199.0,DK_1
2022-06-14 23:00:00+02:00,2239.0,2100.0,DK_1
2022-06-15 00:00:00+02:00,2008.0,1985.0,DK_1
2022-06-15 01:00:00+02:00,1915.0,1915.0,DK_1
2022-06-15 02:00:00+02:00,1879.0,1863.0,DK_1
2022-06-15 03:00:00+02:00,1875.0,1866.0,DK_1
2022-06-15 04:00:00+02:00,1889.0,1874.0,DK_1
2022-06-15 05:00:00+02:00,1975.0,1965.0,DK_1
2022-06-15 06:00:00+02:00,2269.0,2263.0,DK_1
2022-06-15 07:00:00+02:00,2554.0,2569.0,DK_1
2022-06-15 08:00:00+02:00,2540.0,2513.0,DK_1
2022-06-15 09:00:00+02:00,2563.0,2539.0,DK_1
2022-06-15 10:00:00+02:00,2551.0,2532.0,DK_1
2022-06-15 11:00:00+02:00,2500.0,2505.0,DK_1
2022-06-15 12:00:00+02:00,2468.0,2461.0,DK_1
2022-06-15 13:00:00+02:00,2518.0,2502.0,DK_1
2022-06-15 14:00:00+02:00,2434.0,2385.0,DK_1
2022-06-15 15:00:00+02:00,2340.0,2306.0,DK_1
2022-06-15 16:00:00+02:00,2326.0,2354.0,DK_1
2022-06-15 17:00:00+02:00,2446.0,2463.0,DK_1
2022-06-15 18:00:00+02:00,2403.0,2367.0,DK_1
2022-06-15 19:00:00+02:00,2297.0,2298.0,DK_1
2022-06-15 20:00:00+02:00,2220.0,2216.0,DK_1
2022-06-15 21:00:00+02:00,2149.0,2123.0,DK_1
2022-06-15 22:00:00+02:00,2080.0,2045.0,DK_1
2022-06-15 23:00:00+02:00,1990.0,1927.0,DK_1
2022-06-16 00:00:00+02:00,1813.0,1790.0,DK_1
2022-06-16 01:00:00+02:00,1710.0,1718.0,DK_1
2022-06-16 02:00:00+02:00,1685.0,1677.0,DK_1
2022-06-16 03:00:00+02:00,1663.0,1620.0,DK_1
2022-06-16 04:00:00+02:00,1615.0,1594.0,DK_1
2022-06-16 05:00:00+02:00,1709.0,1690.0,DK_1
2022-06-16 06:00:00+02:00,2020.0,1971.0,DK_1
2022-06-16 07:00:00+02:00,2347.0,2198.0,DK_1
2022-06-16 08:00:00+02:00,2366.0,2221.0,DK_1
2022-06-16 09:00:00+02:00,2287.0,2183.0,DK_1
2022-06-16 10:00:00+02:00,2261.0,2171.0,DK_1
2022-06-16 11:00:00+02:00,2187.0,2131.0,DK_1
2022-06-16 12:00:00+02:00,2128.0,2085.0,DK_1
2022-06-16 13:00:00+02:00,2139.0,2129.0,DK_1
2022-06-16 14:00:00+02:00,2129.0,2154.0,DK_1
2022-06-16 15:00:00+02:00,2080.0,2075.0,DK_1
2022-06-16 16:00:00+02:00,2033.0,2067.0,DK_1
2022-06-16 17:00:00+02:00,2137.0,2140.0,DK_1
2022-06-16 18:00:00+02:00,2104.0,2107.0,DK_1
2022-06-16 19:00:00+02:00,2037.0,2088.0,DK_1
2022-06-16 20:00:00+02:00,2025.0,2058.0,DK_1
2022-06-16 21:00:00+02:00,1917.0,1988.0,DK_1
2022-06-16 22:00:00+02:00,1790.0,1966.0,DK_1
2022-06-16 23:00:00+02:00,1682.0,1897.0,DK_1
2022-06-17 00:00:00+02:00,1810.0,1801.0,DK_1
2022-06-17 01:00:00+02:00,1739.0,1754.0,DK_1
2022-06-17 02:00:00+02:00,1742.0,1742.0,DK_1
2022-06-17 03:00:00+02:00,1717.0,1683.0,DK_1
2022-06-17 04:00:00+02:00,1677.0,1688.0,DK_1
2022-06-17 05:00:00+02:00,1776.0,1799.0,DK_1
2022-06-17 06:00:00+02:00,2146.0,2124.0,DK_1
2022-06-17 07:00:00+02:00,2428.0,2384.0,DK_1
2022-06-17 08:00:00+02:00,2489.0,2475.0,DK_1
2022-06-17 09:00:00+02:00,2480.0,2469.0,DK_1
2022-06-17 10:00:00+02:00,2512.0,2482.0,DK_1
2022-06-17 11:00:00+02:00,2496.0,2487.0,DK_1
2022-06-17 12:00:00+02:00,2417.0,2411.0,DK_1
2022-06-17 13:00:00+02:00,2353.0,2372.0,DK_1
2022-06-17 14:00:00+02:00,2266.0,2233.0,DK_1
2022-06-17 15:00:00+02:00,2206.0,2221.0,DK_1
2022-06-17 16:00:00+02:00,2225.0,2243.0,DK_1
2022-06-17 17:00:00+02:00,2305.0,2289.0,DK_1
2022-06-17 18:00:00+02:00,2197.0,2131.0,DK_1
2022-06-17 19:00:00+02:00,1952.0,1934.0,DK_1
2022-06-17 20:00:00+02:00,1775.0,1723.0,DK_1
2022-06-17 21:00:00+02:00,1666.0,1581.0,DK_1
2022-06-17 22:00:00+02:00,1607.0,1494.0,DK_1
2022-06-17 23:00:00+02:00,1574.0,1459.0,DK_1
2022-06-18 00:00:00+02:00,1415.0,1432.0,DK_1
2022-06-18 01:00:00+02:00,1422.0,1481.0,DK_1
2022-06-18 02:00:00+02:00,1430.0,1493.0,DK_1
2022-06-18 03:00:00+02:00,1458.0,1506.0,DK_1
2022-06-18 04:00:00+02:00,1500.0,1516.0,DK_1
2022-06-18 05:00:00+02:00,1546.0,1569.0,DK_1
2022-06-18 06:00:00+02:00,1616.0,1564.0,DK_1
2022-06-18 07:00:00+02:00,1697.0,1641.0,DK_1
2022-06-18 08:00:00+02:00,1769.0,1722.0,DK_1
2022-06-18 09:00:00+02:00,1799.0,1775.0,DK_1
2022-06-18 10:00:00+02:00,1847.0,1760.0,DK_1
2022-06-18 11:00:00+02:00,1736.0,1703.0,DK_1
2022-06-18 12:00:00+02:00,1704.0,1703.0,DK_1
2022-06-18 13:00:00+02:00,1722.0,1717.0,DK_1
2022-06-18 14:00:00+02:00,1691.0,1681.0,DK_1
2022-06-18 15:00:00+02:00,1647.0,1606.0,DK_1
2022-06-18 16:00:00+02:00,1627.0,1563.0,DK_1
2022-06-18 17:00:00+02:00,1708.0,1682.0,DK_1
2022-06-18 18:00:00+02:00,1716.0,1792.0,DK_1
2022-06-18 19:00:00+02:00,1718.0,1784.0,DK_1
2022-06-18 20:00:00+02:00,1696.0,1759.0,DK_1
2022-06-18 21:00:00+02:00,1661.0,1713.0,DK_1
2022-06-18 22:00:00+02:00,1626.0,1758.0,DK_1
2022-06-18 23:00:00+02:00,1557.0,1755.0,DK_1
2022-06-19 00:00:00+02:00,1628.0,1606.0,DK_1
2022-06-19 01:00:00+02:00,1499.0,1499.0,DK_1
2022-06-19 02:00:00+02:00,1461.0,1504.0,DK_1
2022-06-19 03:00:00+02:00,1505.0,1523.0,DK_1
